type,genotype,block,heat_stress,ht,agw
Triticum aestivum,cv_1,II,control,0,44.67
Triticum aestivum,cv_1,II,control,0,20.32
Triticum aestivum,cv_1,II,control,0,43.94
Triticum aestivum,cv_1,II,control,0,56.38
Triticum aestivum,cv_1,II,control,0,20.29
Triticum aestivum,cv_1,II,control,0,33.23
Triticum aestivum,cv_1,II,control,0,49.09
Triticum aestivum,cv_1,II,control,0,54.61
Triticum aestivum,cv_1,II,control,0,59.49
Triticum aestivum,cv_1,II,control,0,53
Triticum aestivum,cv_1,II,control,0,45.47
Triticum aestivum,cv_1,II,control,0,47.65
Triticum aestivum,cv_1,II,control,0,32.85
Triticum aestivum,cv_1,II,control,0,51.77
Triticum aestivum,cv_1,II,control,0,49.64
Triticum aestivum,cv_1,II,control,0,41.92
Triticum aestivum,cv_1,II,control,0,50.19
Triticum aestivum,cv_1,II,control,0,40.56
Triticum aestivum,cv_1,II,control,0,53.37
Triticum aestivum,cv_1,II,control,0,28.25
Triticum aestivum,cv_1,II,control,0,51.43
Triticum aestivum,cv_1,II,control,0,44.14
Triticum aestivum,cv_1,II,control,0,31.16
Triticum aestivum,cv_1,II,control,0,41.08
Triticum aestivum,cv_1,II,control,0,39.01
Triticum aestivum,cv_1,II,control,0,49.06
Triticum aestivum,cv_1,II,control,0,40.99
Triticum aestivum,cv_1,II,control,0,46.27
Triticum aestivum,cv_1,II,control,0,59.37
Triticum aestivum,cv_1,II,control,0,49.64
Triticum aestivum,cv_1,II,control,0,50.34
Triticum aestivum,cv_1,II,control,0,62.62
Triticum aestivum,cv_1,II,control,0,51.5
Triticum aestivum,cv_1,II,control,0,47.17
Triticum aestivum,cv_1,II,control,0,41.48
Triticum aestivum,cv_1,II,control,0,34.42
Triticum aestivum,cv_1,II,control,0,67.47
Triticum aestivum,cv_1,II,control,0,53.74
Triticum aestivum,cv_1,II,control,0,36.68
Triticum aestivum,cv_1,II,control,0,59.02
Triticum aestivum,cv_1,II,control,0,49.43
Triticum aestivum,cv_1,II,control,0,49.06
Triticum aestivum,cv_1,II,control,0,49.03
Triticum aestivum,cv_1,II,control,0,56.57
Triticum aestivum,cv_1,II,control,0,51.71
Triticum aestivum,cv_1,II,control,0,53.68
Triticum aestivum,cv_1,II,control,0,62.2
Triticum aestivum,cv_1,II,control,0,36.74
Triticum aestivum,cv_1,II,control,0,46.51
Triticum aestivum,cv_1,II,control,0,41.4
Triticum aestivum,cv_1,II,control,0,58.83
Triticum aestivum,cv_1,II,control,0,57.01
Triticum aestivum,cv_1,II,control,0,42.3
Triticum aestivum,cv_1,II,control,0,58.33
Triticum aestivum,cv_1,II,control,0,48.67
Triticum aestivum,cv_1,II,control,0,40.82
Triticum aestivum,cv_1,II,control,0,51.34
Triticum aestivum,cv_1,II,control,0,51.43
Triticum aestivum,cv_1,II,control,0,48.73
Triticum aestivum,cv_1,II,control,0,56.97
Triticum aestivum,cv_1,II,control,0,53.03
Triticum aestivum,cv_1,II,control,0,42.03
Triticum aestivum,cv_1,II,control,0,45.95
Triticum aestivum,cv_1,II,control,0,48.04
Triticum aestivum,cv_1,II,control,0,38.18
Triticum aestivum,cv_1,II,control,0,52.23
Triticum aestivum,cv_1,II,control,0,48.25
Triticum aestivum,cv_1,II,control,0,37.98
Triticum aestivum,cv_1,II,control,0,28.99
Triticum aestivum,cv_1,II,control,0,53.09
Triticum aestivum,cv_1,II,control,0,46.16
Triticum aestivum,cv_1,II,control,0,56.75
Triticum aestivum,cv_1,II,control,0,46.18
Triticum aestivum,cv_1,II,control,0,50.19
Triticum aestivum,cv_1,II,control,0,41.66
Triticum aestivum,cv_1,II,control,0,58.7
Triticum aestivum,cv_1,II,control,0,59.34
Triticum aestivum,cv_1,II,control,0,63.61
Triticum aestivum,cv_1,II,control,0,30.35
Triticum aestivum,cv_1,II,control,0,46.18
Triticum aestivum,cv_1,II,control,0,50.82
Triticum aestivum,cv_1,II,control,0,60.7
Triticum aestivum,cv_1,II,control,0,34.97
Triticum aestivum,cv_1,II,control,0,42.03
Triticum aestivum,cv_1,II,control,0,54.14
Triticum aestivum,cv_1,II,control,0,60.6
Triticum aestivum,cv_1,II,control,0,30.68
Triticum aestivum,cv_1,II,control,0,55.04
Triticum aestivum,cv_1,II,control,0,52.69
Triticum aestivum,cv_1,II,control,0,37.87
Triticum aestivum,cv_1,II,control,0,46.45
Triticum aestivum,cv_2,II,control,0,44.02
Triticum aestivum,cv_2,II,control,0,61.4
Triticum aestivum,cv_2,II,control,0,54.95
Triticum aestivum,cv_2,II,control,0,55.1
Triticum aestivum,cv_2,II,control,0,16.74
Triticum aestivum,cv_2,II,control,0,27.27
Triticum aestivum,cv_2,II,control,0,33.37
Triticum aestivum,cv_2,II,control,0,28.59
Triticum aestivum,cv_2,II,control,0,37.53
Triticum aestivum,cv_2,II,control,0,32
Triticum aestivum,cv_2,II,control,0,24.61
Triticum aestivum,cv_2,II,control,0,14.17
Triticum aestivum,cv_2,II,control,0,30.94
Triticum aestivum,cv_2,II,control,0,37.7
Triticum aestivum,cv_2,II,control,0,18.65
Triticum aestivum,cv_2,II,control,0,19.32
Triticum aestivum,cv_2,II,control,0,34.03
Triticum aestivum,cv_2,II,control,0,47.98
Triticum aestivum,cv_2,II,control,0,47.17
Triticum aestivum,cv_2,II,control,0,37.05
Triticum aestivum,cv_2,II,control,0,48.01
Triticum aestivum,cv_2,II,control,0,24.53
Triticum aestivum,cv_2,II,control,0,17.16
Triticum aestivum,cv_2,II,control,0,42.59
Triticum aestivum,cv_2,II,control,0,34.78
Triticum aestivum,cv_2,II,control,0,46.84
Triticum aestivum,cv_2,II,control,0,55.04
Triticum aestivum,cv_2,II,control,0,23.37
Triticum aestivum,cv_2,II,control,0,53.86
Triticum aestivum,cv_2,II,control,0,18.99
Triticum aestivum,cv_2,II,control,0,47.17
Triticum aestivum,cv_2,II,control,0,39.35
Triticum aestivum,cv_2,II,control,0,45.09
Triticum aestivum,cv_2,II,control,0,52.91
Triticum aestivum,cv_2,II,control,0,35.5
Triticum aestivum,cv_2,II,control,0,35.87
Triticum aestivum,cv_2,II,control,0,38.47
Triticum aestivum,cv_2,II,control,0,36.71
Triticum aestivum,cv_2,II,control,0,46.84
Triticum aestivum,cv_2,II,control,0,34.56
Triticum aestivum,cv_2,II,control,0,49.49
Triticum aestivum,cv_2,II,control,0,36.23
Triticum aestivum,cv_2,II,control,0,19.08
Triticum aestivum,cv_2,II,control,0,42.47
Triticum aestivum,cv_2,II,control,0,48.28
Triticum aestivum,cv_2,II,control,0,35.78
Triticum aestivum,cv_2,II,control,0,45.92
Triticum aestivum,cv_2,II,control,0,48.25
Triticum aestivum,cv_2,II,control,0,33.87
Triticum aestivum,cv_2,II,control,0,28.8
Triticum aestivum,cv_2,II,control,0,15.66
Triticum aestivum,cv_2,II,control,0,35.84
Triticum aestivum,cv_2,II,control,0,44.35
Triticum aestivum,cv_2,II,control,0,39.32
Triticum aestivum,cv_2,II,control,0,33.18
Triticum aestivum,cv_2,II,control,0,20.51
Triticum aestivum,cv_2,II,control,0,42.33
Triticum aestivum,cv_2,II,control,0,32.77
Triticum aestivum,cv_2,II,control,0,60.06
Triticum aestivum,cv_2,II,control,0,38.61
Triticum aestivum,cv_2,II,control,0,34.67
Triticum aestivum,cv_2,II,control,0,35.34
Triticum aestivum,cv_2,II,control,0,42.3
Triticum aestivum,cv_2,II,control,0,24.69
Triticum aestivum,cv_2,II,control,0,32.9
Triticum aestivum,cv_2,II,control,0,36.63
Triticum aestivum,cv_2,II,control,0,43.55
Triticum aestivum,cv_2,II,control,0,18.32
Triticum aestivum,cv_2,II,control,0,48.61
Triticum aestivum,cv_2,II,control,0,35.84
Triticum aestivum,cv_2,II,control,0,32.77
Triticum aestivum,cv_2,II,control,0,50.85
Triticum aestivum,cv_2,II,control,0,55.57
Triticum aestivum,cv_2,II,control,0,35.9
Triticum aestivum,cv_2,II,control,0,45.53
Triticum aestivum,cv_2,II,control,0,41.54
Triticum aestivum,cv_2,II,control,0,40.99
Triticum aestivum,cv_2,II,control,0,38.66
Triticum aestivum,cv_2,II,control,0,46.54
Triticum aestivum,cv_2,II,control,0,53.24
Triticum aestivum,cv_2,II,control,0,43.26
Triticum aestivum,cv_2,II,control,0,47.44
Triticum aestivum,cv_2,II,control,0,39.44
Triticum aestivum,cv_2,II,control,0,42.27
Triticum aestivum,cv_2,II,control,0,23.17
Triticum aestivum,cv_2,II,control,0,38.32
Triticum aestivum,cv_2,II,control,0,54.67
Triticum aestivum,cv_2,II,control,0,32.58
Triticum aestivum,cv_2,II,control,0,43.55
Triticum aestivum,cv_2,II,control,0,38.98
Triticum aestivum,cv_2,II,control,0,45.56
Triticum aestivum,cv_2,II,control,0,42.41
Triticum aestivum,cv_2,II,control,0,52.17
Triticum aestivum,cv_2,II,control,0,31.05
Triticum aestivum,cv_2,II,control,0,49.19
Triticum aestivum,cv_2,II,control,0,48.04
Triticum aestivum,cv_2,II,control,0,38.49
Triticum aestivum,cv_2,II,control,0,33.1
Triticum aestivum,cv_2,II,control,0,32.27
Triticum aestivum,cv_2,II,control,0,41.63
Triticum aestivum,cv_2,II,control,0,53.74
Triticum aestivum,cv_2,II,control,0,34.23
Triticum aestivum,cv_2,II,control,0,39.87
Triticum aestivum,cv_2,II,control,0,22.14
Triticum aestivum,cv_2,II,control,0,43.14
Triticum aestivum,cv_2,II,control,0,33.84
Triticum aestivum,cv_2,II,control,0,50.52
Triticum aestivum,cv_2,II,control,0,50.67
Triticum aestivum,cv_2,II,control,0,42.01
Triticum aestivum,cv_2,II,control,0,12.89
Triticum aestivum,cv_2,II,control,0,38.52
Triticum aestivum,cv_2,II,control,0,23.17
Triticum aestivum,cv_2,II,control,0,53.55
Triticum aestivum,cv_2,II,control,0,51.71
Triticum aestivum,cv_2,II,control,0,44.55
Triticum aestivum,cv_2,II,control,0,35.06
Triticum aestivum,cv_2,II,control,0,39.52
Triticum aestivum,cv_2,II,control,0,19.69
Triticum aestivum,cv_2,II,control,0,33.59
Triticum aestivum,cv_2,II,control,0,22.34
Triticum aestivum,cv_2,II,control,0,26.49
Triticum aestivum,cv_2,II,control,0,42.09
Triticum aestivum,cv_2,II,control,0,28.04
Triticum aestivum,cv_2,II,control,0,18.01
Triticum aestivum,cv_2,II,control,0,21.77
Triticum aestivum,cv_2,II,control,0,22.49
Triticum aestivum,cv_2,II,control,0,50.12
Triticum aestivum,cv_2,II,control,0,32.33
Triticum aestivum,cv_2,II,control,0,37.98
Triticum aestivum,cv_2,II,control,0,17.49
Triticum aestivum,cv_2,II,control,0,45.77
Triticum aestivum,cv_2,II,control,0,36.04
Triticum aestivum,cv_2,II,control,0,34.72
Triticum aestivum,cv_2,II,control,0,34.03
Triticum aestivum,cv_2,II,control,0,41.66
Triticum aestivum,cv_2,II,control,0,41.92
Triticum aestivum,cv_2,II,control,0,55.94
Triticum aestivum,cv_2,II,control,0,41.51
Triticum aestivum,cv_2,II,control,0,35.42
Triticum aestivum,cv_2,II,control,0,22.41
Triticum aestivum,cv_2,II,control,0,33.84
Triticum aestivum,cv_2,II,control,0,30.19
Triticum aestivum,cv_2,II,control,0,25.12
Triticum aestivum,cv_2,II,control,0,40.9
Triticum aestivum,cv_2,II,control,0,42.27
Triticum aestivum,cv_2,II,control,0,23.54
Triticum aestivum,cv_2,II,control,0,35.62
Triticum aestivum,cv_2,II,control,0,38.18
Triticum aestivum,cv_2,II,control,0,32.55
Triticum aestivum,cv_2,II,control,0,33.78
Triticum aestivum,cv_2,II,control,0,40.93
Triticum aestivum,cv_2,II,control,0,20.85
Triticum aestivum,cv_2,II,control,0,53.8
Triticum aestivum,cv_2,II,control,0,38.44
Triticum aestivum,cv_2,II,control,0,33.51
Triticum aestivum,cv_2,II,control,0,31.35
Triticum aestivum,cv_2,II,control,0,48.73
Triticum aestivum,cv_2,II,control,0,39.15
Triticum aestivum,cv_2,II,control,0,52.08
Triticum aestivum,cv_2,II,control,0,36.77
Triticum aestivum,cv_2,II,control,0,39.06
Triticum aestivum,cv_2,II,control,0,17.12
Triticum aestivum,cv_2,II,control,0,44.53
Triticum aestivum,cv_2,II,control,0,39.69
Triticum aestivum,cv_2,II,control,0,29.63
Triticum aestivum,cv_2,II,control,0,53.43
Triticum aestivum,cv_2,II,control,0,17.66
Triticum aestivum,cv_2,II,control,0,39.9
Triticum aestivum,cv_2,II,control,0,56.69
Triticum aestivum,cv_2,II,control,0,30.7
Triticum aestivum,cv_2,II,control,0,22.21
Triticum aestivum,cv_2,II,control,0,42.62
Triticum aestivum,cv_2,II,control,0,42.73
Triticum aestivum,cv_2,II,control,0,45.65
Triticum aestivum,cv_2,II,control,0,46.93
Triticum aestivum,cv_2,II,control,0,36.54
Triticum aestivum,cv_2,II,control,0,10.98
Triticum aestivum,cv_2,II,control,0,50.19
Triticum aestivum,cv_2,II,control,0,27.59
Triticum aestivum,cv_2,II,control,0,35.56
Triticum aestivum,cv_2,II,control,0,53.21
Triticum aestivum,cv_2,II,control,0,33.78
Triticum aestivum,cv_2,II,control,0,44.02
Triticum aestivum,cv_2,II,control,0,36.96
Triticum aestivum,cv_2,II,control,0,34.97
Triticum aestivum,cv_2,II,control,0,37.56
Triticum aestivum,cv_2,II,control,0,46.69
Triticum aestivum,cv_2,II,control,0,44.73
Triticum aestivum,cv_2,II,control,0,48.52
Triticum aestivum,cv_2,II,control,0,50.22
Triticum aestivum,cv_2,II,control,0,22.41
Triticum aestivum,cv_2,II,control,0,31.54
Triticum aestivum,cv_2,II,control,0,45.23
Triticum aestivum,cv_2,II,control,0,42.12
Triticum aestivum,cv_2,II,control,0,46.84
Triticum aestivum,cv_2,II,control,0,35.36
Triticum aestivum,cv_2,II,control,0,49.37
Triticum aestivum,cv_2,II,control,0,27.72
Triticum aestivum,cv_2,II,control,0,38.15
Triticum aestivum,cv_2,II,control,0,53.89
Triticum aestivum,cv_2,II,control,0,45.77
Triticum aestivum,cv_2,II,control,0,40.79
Triticum aestivum,cv_2,II,control,0,32.96
Triticum aestivum,cv_2,II,control,0,45.71
Triticum aestivum,cv_2,II,control,0,47.59
Triticum aestivum,cv_2,II,control,0,32.93
Triticum aestivum,cv_2,II,control,0,42.56
Triticum aestivum,cv_2,II,control,0,23.49
Triticum aestivum,cv_2,II,control,0,48.73
Triticum aestivum,cv_2,II,control,0,36.51
Triticum aestivum,cv_2,II,control,0,40.76
Triticum aestivum,cv_2,II,control,0,46.27
Triticum aestivum,cv_2,II,control,0,30.16
Triticum aestivum,cv_2,II,control,0,39.24
Triticum aestivum,cv_2,II,control,0,17.12
Triticum aestivum,cv_2,II,control,0,33.87
Triticum aestivum,cv_2,II,control,0,27.64
Triticum aestivum,cv_2,II,control,0,51.83
Triticum aestivum,cv_2,II,control,0,33.37
Triticum aestivum,cv_2,II,control,0,49.97
Triticum aestivum,cv_2,II,control,0,44.11
Triticum aestivum,cv_2,II,control,0,17.61
Triticum aestivum,cv_2,II,control,0,32.14
Triticum aestivum,cv_2,II,control,0,58.51
Triticum aestivum,cv_2,II,control,0,30.62
Triticum aestivum,cv_2,II,control,0,45.23
Triticum aestivum,cv_2,II,control,0,20.98
Triticum aestivum,cv_2,II,control,0,45.95
Triticum aestivum,cv_2,II,control,0,27.09
Triticum aestivum,cv_2,II,control,0,29.66
Triticum aestivum,cv_2,II,control,0,22.34
Triticum aestivum,cv_2,II,control,0,39.06
Triticum aestivum,cv_2,II,control,0,13.41
Triticum aestivum,cv_2,II,control,0,49.46
Triticum aestivum,cv_2,II,control,0,36.96
Triticum aestivum,cv_2,II,control,0,21.52
Triticum aestivum,cv_2,II,control,0,49.88
Triticum aestivum,cv_2,II,control,0,28.38
Triticum aestivum,cv_2,II,control,0,37.44
Triticum aestivum,cv_2,II,control,0,27.51
Triticum aestivum,cv_2,II,control,0,42.82
Triticum aestivum,cv_2,II,control,0,47.05
Triticum aestivum,cv_2,II,control,0,21.89
Triticum aestivum,cv_2,II,control,0,37.33
Triticum aestivum,cv_2,II,control,0,48.55
Triticum aestivum,cv_2,II,control,0,50
Triticum aestivum,cv_2,II,control,0,26.83
Triticum aestivum,cv_2,II,control,0,43.47
Triticum aestivum,cv_2,II,control,0,28.22
Triticum aestivum,cv_2,II,control,0,47.29
Triticum aestivum,cv_2,II,control,0,33.18
Triticum aestivum,cv_2,II,control,0,39.38
Triticum aestivum,cv_2,II,control,0,53.52
Triticum aestivum,cv_2,II,control,0,47.26
Triticum aestivum,cv_2,II,control,0,28.91
Triticum aestivum,cv_2,II,control,0,44.2
Triticum aestivum,cv_2,II,control,0,35.48
Triticum aestivum,cv_2,II,control,0,45.92
Triticum aestivum,cv_2,II,control,0,49.76
Triticum aestivum,cv_2,II,control,0,50.95
Triticum aestivum,cv_2,II,control,0,46.57
Triticum aestivum,cv_2,II,control,0,47.08
Triticum aestivum,cv_2,II,control,0,44.53
Triticum aestivum,cv_2,II,control,0,27.04
Triticum aestivum,cv_2,II,control,0,44.67
Triticum aestivum,cv_2,II,control,0,39.72
Triticum aestivum,cv_2,II,control,0,48.76
Triticum aestivum,cv_2,II,control,0,36.32
Triticum aestivum,cv_2,II,control,0,22.56
Triticum aestivum,cv_2,II,control,0,51.68
Triticum aestivum,cv_2,II,control,0,45.38
Triticum aestivum,cv_2,II,control,0,47.62
Triticum aestivum,cv_2,II,control,0,33.45
Triticum aestivum,cv_2,II,control,0,48.19
Triticum aestivum,cv_2,II,control,0,51.71
Triticum aestivum,cv_2,II,control,0,52.91
Triticum aestivum,cv_2,II,control,0,38.64
Triticum aestivum,cv_2,II,control,0,26.26
Triticum aestivum,cv_2,II,control,0,42.85
Triticum aestivum,cv_2,II,control,0,36.37
Triticum aestivum,cv_2,II,control,0,45.23
Triticum aestivum,cv_2,II,control,0,48.64
Triticum aestivum,cv_2,II,control,0,55.44
Triticum aestivum,cv_2,II,control,0,36.77
Triticum aestivum,cv_2,II,control,0,35.14
Triticum aestivum,cv_2,II,control,0,29.47
Triticum aestivum,cv_2,II,control,0,42.21
Triticum aestivum,cv_2,II,control,0,27.25
Triticum aestivum,cv_2,II,control,0,33.45
Triticum aestivum,cv_2,II,control,0,27.51
Triticum aestivum,cv_2,II,control,0,44.5
Triticum aestivum,cv_2,II,control,0,45.71
Triticum aestivum,cv_2,II,control,0,57.29
Triticum aestivum,cv_2,II,control,0,55.69
Triticum aestivum,cv_2,II,control,0,32.63
Triticum aestivum,cv_2,II,control,0,49.25
Triticum aestivum,cv_2,II,control,0,45.38
Triticum aestivum,cv_2,II,control,0,36.34
Triticum aestivum,cv_2,II,control,0,52.32
Triticum aestivum,cv_2,II,control,0,49.85
Triticum aestivum,cv_2,II,control,0,32.49
Triticum aestivum,cv_2,II,control,0,30.03
Triticum aestivum,cv_2,II,control,0,51.25
Triticum aestivum,cv_2,II,control,0,44.5
Triticum aestivum,cv_2,II,control,0,43.67
Triticum aestivum,cv_2,II,control,0,44.94
Triticum aestivum,cv_2,II,control,0,41.92
Triticum aestivum,cv_2,II,control,0,45.92
Triticum aestivum,cv_2,II,control,0,51.16
Triticum aestivum,cv_2,II,control,0,44.2
Triticum aestivum,cv_2,II,control,0,42.59
Triticum aestivum,cv_2,II,control,0,52.17
Triticum aestivum,cv_2,II,control,0,18.91
Triticum aestivum,cv_2,II,control,0,39.01
Triticum aestivum,cv_2,II,control,0,48.55
Triticum aestivum,cv_2,II,control,0,52.32
Triticum aestivum,cv_2,II,control,0,53.62
Triticum aestivum,cv_2,II,control,0,55.48
Triticum aestivum,cv_2,II,control,0,55.88
Triticum aestivum,cv_2,II,control,0,41.6
Triticum aestivum,cv_2,II,control,0,43.23
Triticum aestivum,cv_2,II,control,0,66.04
Triticum aestivum,cv_2,II,control,0,28.35
Triticum aestivum,cv_2,II,control,0,56.25
Triticum aestivum,cv_2,II,control,0,32.52
Triticum aestivum,cv_2,II,control,0,41.66
Triticum aestivum,cv_2,II,control,0,41.86
Triticum aestivum,cv_2,II,control,0,35.62
Triticum aestivum,cv_2,II,control,0,47.29
Triticum aestivum,cv_2,II,control,0,37.81
Triticum aestivum,cv_2,II,control,0,51.86
Triticum aestivum,cv_2,II,control,0,52.29
Triticum aestivum,cv_2,II,control,0,37.73
Triticum aestivum,cv_2,II,control,0,59.62
Triticum aestivum,cv_2,II,control,0,51.46
Triticum aestivum,cv_2,II,control,0,49.37
Triticum aestivum,cv_2,II,control,0,33.15
Triticum aestivum,cv_2,II,control,0,58.64
Triticum aestivum,cv_2,II,control,0,31.43
Triticum aestivum,cv_2,II,control,0,31.51
Triticum aestivum,cv_2,II,control,0,51.59
Triticum aestivum,cv_2,II,control,0,42.27
Triticum aestivum,cv_2,II,control,0,40.38
Triticum aestivum,cv_2,II,control,0,50.52
Triticum aestivum,cv_2,II,control,0,46.99
Triticum aestivum,cv_2,II,control,0,35.11
Triticum aestivum,cv_2,II,control,0,56.63
Triticum aestivum,cv_2,II,control,0,33.87
Triticum aestivum,cv_2,II,control,0,51.4
Triticum aestivum,cv_2,II,control,0,50.15
Triticum aestivum,cv_2,II,control,0,54.14
Triticum aestivum,cv_2,II,control,0,55.1
Triticum aestivum,cv_2,II,control,0,41.57
Triticum aestivum,cv_2,II,control,0,56.44
Triticum aestivum,cv_2,II,control,0,44.61
Triticum aestivum,cv_2,II,control,0,28.62
Triticum aestivum,cv_2,II,control,0,34.28
Triticum aestivum,cv_2,II,control,0,29.55
Triticum aestivum,cv_2,II,control,0,52.81
Triticum aestivum,cv_2,II,control,0,25.12
Triticum aestivum,cv_2,II,control,0,38.32
Triticum aestivum,cv_2,II,control,0,35.48
Triticum aestivum,cv_2,II,control,0,32.55
Triticum aestivum,cv_2,II,control,0,43.03
Triticum aestivum,cv_2,II,control,0,29.55
Triticum aestivum,cv_2,II,control,0,59.97
Triticum aestivum,cv_2,II,control,0,43.52
Triticum aestivum,cv_2,II,control,0,55.48
Triticum aestivum,cv_2,II,control,0,42.03
Triticum aestivum,cv_2,II,control,0,31.51
Triticum aestivum,cv_2,II,control,0,28.04
Triticum aestivum,cv_2,II,control,0,46.48
Triticum aestivum,cv_2,II,control,0,61.72
Triticum aestivum,cv_2,II,control,0,45.29
Triticum aestivum,cv_2,II,control,0,43.79
Triticum aestivum,cv_2,II,control,0,51.28
