Genotype,Nitrogen_Level,Replicate,Yield
CV5,200,235,6.67
CV5,200,236,7.00
CV5,200,237,7.23
CV5,200,238,7.21
CV5,200,239,7.17
CV5,200,240,6.94
CV5,200,241,7.27
CV5,200,242,7.18
CV5,200,243,7.04
CV5,200,244,7.05
CV5,200,245,6.94
CV5,200,246,6.82
CV5,200,247,7.25
CV5,200,248,7.26
CV5,200,249,6.82
CV5,200,250,6.97
CV5,200,251,6.97
CV5,200,252,6.99
CV5,200,253,7.01
CV5,200,254,7.19
CV5,200,255,6.85
CV5,200,256,6.83
CV5,200,257,7.25
CV5,200,258,6.91
CV5,200,259,6.75
CV5,200,260,6.90
CV5,200,261,6.93
CV5,200,262,7.31
CV5,200,263,7.18
CV5,200,264,7.23
CV5,200,265,7.16
CV5,200,266,7.19
CV5,200,267,6.86
CV5,200,268,6.96
CV5,200,269,6.80
CV5,200,270,6.96
CV5,200,271,7.14
CV5,200,272,7.03
CV5,200,273,7.26
CV5,200,274,6.77
CV5,200,275,7.10
CV5,200,276,6.75
CV5,200,277,7.02
CV5,200,278,7.15
CV5,200,279,6.96
CV5,200,280,7.11
CV5,200,281,6.81
CV5,200,282,6.67
CV5,200,283,7.11
CV5,200,284,7.35
CV5,200,285,6.80
CV5,200,286,7.24
CV5,200,287,7.01
CV5,200,288,6.73
CV5,200,289,6.77
CV5,200,290,7.00
CV5,200,291,6.92
CV5,200,292,6.74
CV5,200,293,6.66
CV5,200,294,6.83
CV5,200,295,7.04
CV5,200,296,7.00
CV5,200,297,6.90
CV5,200,298,7.04
CV5,200,299,7.21
CV5,200,300,7.08
CV5,200,301,6.98
CV5,200,302,7.19
CV5,200,303,6.81
CV5,200,304,6.96
CV5,200,305,6.96
CV5,200,306,6.75
CV5,200,307,6.92
CV5,200,308,6.59
CV5,200,309,7.38
CV5,200,310,6.81
CV5,200,311,7.32
CV5,200,312,7.01
CV5,200,313,7.11
CV5,200,314,6.90
CV5,200,315,7.04
CV5,200,316,7.13
CV5,200,317,7.13
CV5,200,318,7.15
CV5,200,319,6.93
CV5,200,320,6.90
CV5,200,321,6.68
CV5,200,322,7.10
CV5,200,323,7.22
CV5,200,324,7.32
CV5,200,325,7.06
CV5,200,326,6.85
CV5,200,327,6.66
CV5,200,328,7.21
CV5,200,329,6.64
CV5,200,330,6.93
CV5,200,331,6.96
CV5,200,332,6.99
CV5,200,333,7.01
CV5,200,334,7.03
CV5,200,335,6.52
CV5,200,336,7.00
CV5,200,337,6.55
CV5,200,338,7.15
CV5,200,339,6.89
CV5,200,340,6.57
CV5,200,341,6.84
CV5,200,342,6.89
CV5,200,343,7.24
CV5,200,344,7.04
CV5,200,345,7.07
CV5,200,346,7.24
CV5,200,347,6.98
CV5,200,348,7.15
CV5,200,349,7.14
CV5,200,350,6.74
CV5,200,351,7.29
CV5,200,352,6.72
CV5,200,353,7.18
CV5,200,354,6.70
CV5,200,355,7.12
CV5,200,356,7.37
CV5,200,357,6.96
CV5,200,358,6.95
CV5,200,359,7.12
CV5,200,360,6.93
CV5,200,361,7.36
CV5,200,362,7.04
CV5,200,363,6.94
CV5,200,364,6.89
CV5,200,365,6.81
CV5,200,366,6.87
CV5,200,367,6.93
CV5,200,368,6.90
CV5,200,369,6.87
CV5,200,370,7.42
CV5,200,371,6.79
CV5,200,372,7.03
CV5,200,373,7.12
CV5,200,374,7.13
CV5,200,375,6.99
CV5,200,376,6.95
CV5,200,377,7.09
CV5,200,378,7.05
CV5,200,379,6.95
CV5,200,380,6.69
CV5,200,381,6.91
CV5,200,382,6.77
CV5,200,383,6.87
CV5,200,384,7.01
CV5,200,385,7.07
CV5,200,386,7.36
CV5,200,387,6.89
CV5,200,388,7.15
CV5,200,389,7.06
CV5,200,390,7.26
CV5,200,391,7.12
CV5,200,392,6.80
CV5,200,393,6.66
CV5,200,394,7.06
CV5,200,395,6.89
CV5,200,396,6.80
CV5,200,397,6.75
CV5,200,398,7.03
CV5,200,399,7.30
CV5,200,400,6.92
CV5,200,401,7.12
CV5,200,402,6.98
CV5,200,403,6.74
CV5,200,404,7.15
CV5,200,405,6.78
CV5,200,406,7.00
CV5,200,407,6.93
CV5,200,408,7.18
CV5,200,409,6.79
CV5,200,410,7.08
CV5,200,411,6.83
CV5,200,412,6.90
CV5,200,413,6.27
CV5,200,414,7.42
CV5,200,415,7.11
CV5,200,416,6.85
CV5,200,417,6.78
CV5,200,418,6.90
CV5,200,419,7.14
CV5,200,420,6.62
CV5,200,421,6.97
CV5,200,422,7.35
CV5,200,423,6.77
CV5,200,424,7.02
CV5,200,425,7.44
CV5,200,426,7.13
CV5,200,427,7.03
CV5,200,428,7.10
CV5,200,429,6.92
CV5,200,430,7.26
CV5,200,431,6.92
CV5,200,432,6.61
CV5,200,433,6.92
CV5,200,434,6.81
CV5,200,435,6.94
CV5,200,436,6.95
CV5,200,437,7.24
CV5,200,438,7.14
CV5,200,439,7.05
CV5,200,440,7.00
CV5,200,441,6.79
CV5,200,442,6.56
CV5,200,443,7.02
CV5,200,444,7.16
CV5,200,445,6.98
CV5,200,446,6.89
CV5,200,447,7.09
CV5,200,448,6.98
CV5,200,449,7.34
CV5,200,450,7.25
CV5,200,451,7.19
CV5,200,452,7.15
CV5,200,453,6.74
CV5,200,454,7.13
CV5,200,455,7.08
CV5,200,456,7.12
CV5,200,457,7.10
CV5,200,458,7.09
CV5,200,459,7.54
CV5,200,460,6.98
CV5,200,461,7.19
CV5,200,462,6.91
CV5,200,463,7.16
CV5,200,464,7.19
CV5,200,465,7.07
CV5,200,466,7.33
CV5,200,467,6.82
CV5,200,468,6.90
CV5,200,469,7.04
CV5,200,470,7.18
CV5,200,471,7.04
CV5,200,472,7.26
CV5,200,473,6.87
CV5,200,474,6.77
CV5,200,475,7.06
CV5,200,476,6.98
CV5,200,477,7.11
CV5,200,478,6.99
CV5,200,479,6.93
CV5,200,480,6.99
CV5,200,481,7.01
CV5,200,482,6.94
CV5,200,483,6.96
CV5,200,484,6.92
CV5,200,485,7.17
CV5,200,486,7.04
CV5,200,487,7.45
CV5,200,488,7.03
CV5,200,489,6.89
CV5,200,490,7.53
CV5,200,491,7.08
CV5,200,492,7.20
CV5,200,493,7.12
CV5,200,494,7.12
CV5,200,495,7.11
CV5,200,496,6.78
CV5,200,497,7.07
CV5,200,498,6.74
CV5,200,499,6.97
CV5,200,500,6.85
CV4,0,1,4.7334
CV4,0,2,4.4541
CV4,0,3,4.557
CV4,0,4,4.5129
CV4,0,5,4.3806
CV4,0,6,4.1601
CV4,0,7,4.3806
CV4,0,8,4.704
CV4,0,9,4.2777
CV4,0,10,4.6746
CV4,0,11,4.6305
CV4,0,12,4.3218
CV4,0,13,4.8216
CV4,0,14,4.3071
CV4,0,15,4.851
CV4,0,16,4.5423
CV4,0,17,4.41
CV4,0,18,4.1454
CV4,0,19,4.3806
CV4,0,20,4.3512
CV4,0,21,4.0425
CV4,0,22,4.3512
CV4,0,23,4.1748
CV4,0,24,4.5864
CV4,0,25,4.7922
CV4,0,26,4.0425
CV4,0,27,4.9098
CV4,0,28,4.3659
CV4,0,29,4.116
CV4,0,30,4.6305
CV4,0,31,4.2777
CV4,0,32,4.3806
CV4,0,33,4.2924
CV4,0,34,4.1748
CV4,0,35,4.6158
CV4,0,36,4.3218
CV4,0,37,3.9837
CV4,0,38,4.5717
CV4,0,39,4.0572
CV4,0,40,4.0719
CV4,0,41,4.7628
CV4,0,42,4.0572
CV4,0,43,3.7338
CV4,0,44,4.5864
CV4,0,45,4.3218
CV4,0,46,4.3512
CV4,0,47,4.3218
CV4,0,48,4.4835
CV4,0,49,4.1895
CV4,0,50,4.851
CV4,0,51,3.969
CV4,0,52,4.5423
CV4,0,53,4.6011
CV4,0,54,4.1895
CV4,0,55,4.116
CV4,0,56,4.704
CV4,0,57,4.116
CV4,0,58,4.2336
CV4,0,59,4.6746
CV4,0,60,4.4247
CV4,0,61,3.8808
CV4,0,62,4.9245
CV4,0,63,4.2483
CV4,0,64,4.2924
CV4,0,65,4.4835
CV4,0,66,4.6011
CV4,0,67,4.9833
CV4,0,68,3.9249
CV4,0,69,4.6599
CV4,0,70,4.6305
CV4,0,71,4.3659
CV4,0,72,4.6452
CV4,0,73,4.6893
CV4,0,74,3.9984
CV4,0,75,4.9245
CV4,0,76,3.9543
CV4,0,77,4.0719
CV4,0,78,4.3365
CV4,0,79,4.9686
CV4,0,80,4.3218
CV4,0,81,4.3953
CV4,0,82,4.8363
CV4,0,83,4.3218
CV4,0,84,4.0572
CV4,0,85,4.2924
CV4,0,86,4.8069
CV4,0,87,4.4247
CV4,0,88,4.9833
CV4,0,89,4.6305
CV4,0,90,4.2189
CV4,0,91,4.4247
CV4,0,92,4.1601
CV4,0,93,4.2189
CV4,0,94,5.733
CV4,0,95,4.704
CV4,0,96,4.6599
CV4,0,97,4.2336
CV4,0,98,4.8657
CV4,0,99,4.7334
CV4,0,100,4.9686
CV4,0,101,4.9539
CV4,0,102,3.969
CV4,0,103,4.0866
CV4,0,104,4.116
CV4,0,105,4.1307
CV4,0,106,4.4982
CV4,0,107,4.2483
CV4,0,108,5.0127
CV4,0,109,4.9686
CV4,0,110,4.41
CV4,0,111,4.9833
CV4,0,112,4.851
CV4,0,113,4.2777
CV4,0,114,3.822
CV4,0,115,4.3512
CV4,0,116,4.2189
CV4,0,117,4.4688
CV4,0,118,4.4394
CV4,0,119,4.4247
CV4,0,120,4.557
CV4,0,121,4.0572
CV4,0,122,4.5276
CV4,0,123,4.2777
CV4,0,124,4.4688
CV4,0,125,4.6893
CV4,0,126,4.0572
CV4,0,127,4.3218
CV4,0,128,4.3806
CV4,0,129,4.263
CV4,0,130,4.6746
CV4,0,131,4.2042
CV4,0,132,4.2483
CV4,0,133,4.2042
CV4,0,134,4.7334
CV4,0,135,4.263
CV4,0,136,4.5423
CV4,0,137,4.998
CV4,0,138,4.3953
CV4,0,139,4.7334
CV4,0,140,4.8951
CV4,0,141,4.7187
CV4,0,142,4.41
CV4,0,143,4.6011
CV4,0,144,4.0278
CV4,0,145,4.1748
CV4,0,146,4.2336
CV4,0,147,5.0715
CV4,0,148,4.1748
CV4,0,149,4.1601
CV4,0,150,4.1013
CV4,0,151,4.5717
CV4,0,152,4.4541
CV4,0,153,4.7334
CV4,0,154,4.6011
CV4,0,155,3.9984
CV4,0,156,4.1748
CV4,0,157,4.8069
CV4,0,158,4.3512
CV4,0,159,4.7628
CV4,0,160,4.3659
CV4,0,161,4.1307
CV4,0,162,4.3218
CV4,0,163,4.1307
CV4,0,164,4.2483
CV4,0,165,4.4688
CV4,0,166,4.557
CV4,0,167,3.9396
CV4,0,168,4.41
CV4,0,169,4.2336
CV4,0,170,4.2189
CV4,0,171,4.4541
CV4,0,172,4.2483
CV4,0,173,4.8216
CV4,0,174,4.7628
CV4,0,175,4.7628
CV4,0,176,4.263
CV4,0,177,4.1307
CV4,0,178,4.4394
CV4,0,179,4.3659
CV4,0,180,4.2336
CV4,0,181,4.0572
CV4,0,182,4.3953
CV4,0,183,4.2924
CV4,0,184,4.6158
CV4,0,185,4.6011
CV4,0,186,4.7334
CV4,0,187,4.0425
CV4,0,188,4.5276
CV4,0,189,4.1895
CV4,0,190,4.0572
CV4,0,191,4.2777
CV4,0,192,4.7187
CV4,0,193,4.3071
CV4,0,194,4.8657
CV4,0,195,4.5717
CV4,0,196,4.2924
CV4,0,197,4.7481
CV4,0,198,4.5423
CV4,0,199,4.1307
CV4,0,200,4.9539
CV4,0,201,4.4835
CV4,0,202,4.41
CV4,0,203,4.1601
CV4,0,204,4.7628
CV4,0,205,4.557
CV4,0,206,4.6011
CV4,0,207,4.263
CV4,0,208,4.6599
CV4,0,209,4.6746
CV4,0,210,4.2189
CV4,0,211,3.9984
CV4,0,212,4.5864
CV4,0,213,3.9543
CV4,0,214,4.4541
CV4,0,215,4.2777
CV4,0,216,4.7628
CV4,0,217,4.2924
CV4,0,218,4.7334
CV4,0,219,4.263
CV4,0,220,4.704
CV4,0,221,5.0127
CV4,0,222,4.1013
CV4,0,223,4.4982
CV4,0,224,5.2185
CV4,0,225,4.4247
CV4,0,226,4.4247
CV4,0,227,4.6452
CV4,0,228,4.4247
CV4,0,229,3.9102
CV4,0,230,4.7481
CV4,0,231,3.822
CV4,0,232,4.2924
CV4,0,233,4.7628
CV4,0,234,4.3071
CV4,0,235,4.2042
CV4,0,236,4.6746
CV4,0,237,4.1601
CV4,0,238,4.0572
CV4,0,239,4.4835
CV4,0,240,4.3512
CV4,0,241,4.0425
CV4,0,242,4.6011
CV4,0,243,4.5423
CV4,0,244,4.3071
CV4,0,245,4.3218
CV4,0,246,4.5423
CV4,0,247,4.7628
CV4,0,248,4.3218
CV4,0,249,4.6011
CV4,0,250,4.5717
CV4,0,251,4.6746
CV4,0,252,4.4247
CV4,0,253,4.1454
CV4,0,254,4.2777
CV4,0,255,4.5129
CV4,0,256,4.9392
CV4,0,257,4.263
CV4,0,258,4.6452
CV4,0,259,4.3071
CV4,0,260,4.4394
CV4,0,261,4.851
CV4,0,262,4.6305
CV4,0,263,4.0425
CV4,0,264,4.2483
CV4,0,265,4.7775
CV4,0,266,4.4541
CV4,0,267,4.0719
CV4,0,268,4.1748
CV4,0,269,4.6158
CV4,0,270,4.704
CV4,0,271,4.41
CV4,0,272,5.145
CV4,0,273,4.6452
CV4,0,274,4.3365
CV4,0,275,4.1748
CV4,0,276,4.1307
CV4,0,277,4.5129
CV4,0,278,4.263
CV4,0,279,4.8951
CV4,0,280,4.8363
CV4,0,281,4.6011
CV4,0,282,4.0572
CV4,0,283,4.2189
CV4,0,284,4.7775
CV4,0,285,4.2483
CV4,0,286,4.7334
CV4,0,287,4.5423
CV4,0,288,4.4247
CV4,0,289,4.2042
CV4,0,290,4.3806
CV4,0,291,4.4688
CV4,0,292,4.7187
CV4,0,293,4.1454
CV4,0,294,4.3365
CV4,0,295,4.4247
CV4,0,296,4.6011
CV4,0,297,4.1454
CV4,0,298,4.0278
CV4,0,299,4.6011
CV4,0,300,3.969
CV4,0,301,4.7922
CV4,0,302,4.3659
CV4,0,303,3.9543
CV4,0,304,4.263
CV4,0,305,4.5276
CV4,0,306,4.2483
CV4,0,307,4.41
CV4,0,308,4.6305
CV4,0,309,4.3512
CV4,0,310,4.1307
CV4,0,311,4.3218
CV4,0,312,4.8216
CV4,0,313,4.9098
CV4,0,314,3.822
CV4,0,315,4.7334
CV4,0,316,4.4835
CV4,0,317,4.6746
CV4,0,318,4.2483
CV4,0,319,3.8955
CV4,0,320,4.5864
CV4,0,321,4.1307
CV4,0,322,3.9984
CV4,0,323,4.0278
CV4,0,324,4.5864
CV4,0,325,4.4541
CV4,0,326,4.6452
CV4,0,327,4.6011
CV4,0,328,4.2924
CV4,0,329,4.3953
CV4,0,330,4.263
CV4,0,331,4.3512
CV4,0,332,4.1307
CV4,0,333,4.5276
CV4,0,334,4.7334
CV4,0,335,4.1748
CV4,0,336,4.7922
CV4,0,337,4.4394
CV4,0,338,4.4835
CV4,0,339,3.9102
CV4,0,340,3.8808
CV4,0,341,4.4541
CV4,0,342,4.6452
CV4,0,343,4.2189
CV4,0,344,4.8951
CV4,0,345,4.6305
CV4,0,346,4.1454
CV4,0,347,4.4247
CV4,0,348,5.145
CV4,0,349,4.0425
CV4,0,350,4.5717
CV4,0,351,4.3218
CV4,0,352,4.6158
CV4,0,353,4.7775
CV4,0,354,4.2924
CV4,0,355,4.7334
CV4,0,356,5.0568
CV4,0,357,4.4247
CV4,0,358,4.6452
CV4,0,359,4.2336
CV4,0,360,4.41
CV4,0,361,4.3512
CV4,0,362,4.6452
CV4,0,363,4.7628
CV4,0,364,4.3806
CV4,0,365,4.8657
CV4,0,366,4.8657
CV4,0,367,4.6599
CV4,0,368,4.263
CV4,0,369,4.2336
CV4,0,370,4.1748
CV4,0,371,4.6893
CV4,0,372,4.0572
CV4,0,373,4.6158
CV4,0,374,4.0866
CV4,0,375,4.6452
CV4,0,376,4.41
CV4,0,377,4.8069
CV4,0,378,4.7481
CV4,0,379,4.8363
CV4,0,380,4.8363
CV4,0,381,4.4541
CV4,0,382,4.0719
CV4,0,383,4.1013
CV4,0,384,3.7926
CV4,0,385,4.0866
CV4,0,386,4.4247
CV4,0,387,4.2483
CV4,0,388,4.3512
CV4,0,389,4.557
CV4,0,390,4.3218
CV4,0,391,4.0866
CV4,0,392,4.3953
CV4,0,393,4.1454
CV4,0,394,4.3365
CV4,0,395,4.8069
CV4,0,396,4.3365
CV4,0,397,4.9245
CV4,0,398,4.8363
CV4,0,399,4.2336
CV4,0,400,4.0866
CV4,0,401,4.3953
CV4,0,402,4.7481
CV4,0,403,4.263
CV4,0,404,4.6746
CV4,0,405,4.7628
CV4,0,406,4.1895
CV4,0,407,4.2042
CV4,0,408,4.6158
CV4,0,409,4.4541
CV4,0,410,4.2042
CV4,0,411,4.3071
CV4,0,412,4.3953
CV4,0,413,3.9543
CV4,0,414,4.6305
CV4,0,415,4.263
CV4,0,416,3.5868
CV4,0,417,4.41
CV4,0,418,4.1895
CV4,0,419,4.9098
CV4,0,420,4.2336
CV4,0,421,4.0866
CV4,0,422,4.557
CV4,0,423,4.2189
CV4,0,424,4.1748
CV4,0,425,4.557
CV4,0,426,4.1013
CV4,0,427,3.9837
CV4,0,428,4.9245
CV4,0,429,4.5864
CV4,0,430,4.3365
CV4,0,431,4.41
CV4,0,432,4.557
CV4,0,433,4.6893
CV4,0,434,4.1895
CV4,0,435,4.5129
CV4,0,436,4.263
CV4,0,437,4.3512
CV4,0,438,4.4541
CV4,0,439,4.41
CV4,0,440,4.6305
CV4,0,441,4.557
CV4,0,442,3.969
CV4,0,443,4.0131
CV4,0,444,4.3071
CV4,0,445,4.9539
CV4,0,446,4.1601
CV4,0,447,4.3512
CV4,0,448,4.2483
CV4,0,449,4.2483
CV4,0,450,4.4688
CV4,0,451,4.8216
CV4,0,452,4.5423
CV4,0,453,4.1748
CV4,0,454,5.2185
CV4,0,455,4.4394
CV4,0,456,4.2336
CV4,0,457,4.8216
CV4,0,458,4.2777
CV4,0,459,4.8951
CV4,0,460,4.1601
CV4,0,461,4.8363
CV4,0,462,4.4688
CV4,0,463,4.7922
CV4,0,464,4.9686
CV4,0,465,4.0719
CV4,0,466,4.7922
CV4,0,467,3.9984
CV4,0,468,4.1013
CV4,0,469,4.1748
CV4,0,470,4.557
CV4,0,471,4.4247
CV4,0,472,4.3659
CV4,0,473,4.4541
CV4,0,474,4.5864
CV4,0,475,4.6011
CV4,0,476,4.7334
CV4,0,477,4.9392
CV4,0,478,4.41
CV4,0,479,4.263
CV4,0,480,4.5864
CV4,0,481,4.0719
CV4,0,482,4.2042
CV4,0,483,4.704
CV4,0,484,4.3806
CV4,0,485,4.0572
CV4,0,486,3.969
CV4,0,487,4.4247
CV4,0,488,4.7481
CV4,0,489,4.7481
CV4,0,490,4.4394
CV4,0,491,4.998
CV4,0,492,4.3806
CV4,0,493,4.3659
CV4,0,494,3.6603
CV4,0,495,4.2777
CV4,0,496,4.6599
CV4,0,497,4.8657
CV4,0,498,4.1601
CV4,0,499,4.5423
CV4,0,500,4.7187
CV4,50,1,3.94
CV4,50,2,3.73
CV4,50,3,3.38
CV4,50,4,3.38
CV4,50,5,3.69
CV4,50,6,3.30
CV4,50,7,3.72
CV4,50,8,3.57
CV4,50,9,3.60
CV4,50,10,3.45
CV4,50,11,3.37
CV4,50,12,3.79
CV4,50,13,3.45
CV4,50,14,3.42
CV4,50,15,3.48
CV4,50,16,3.54
CV4,50,17,3.29
CV4,50,18,3.39
CV4,50,19,3.38
CV4,50,20,3.67
CV4,50,21,3.32
CV4,50,22,3.15
CV4,50,23,3.11
CV4,50,24,3.21
CV4,50,25,3.77
CV4,50,26,3.50
CV4,50,27,3.60
CV4,50,28,3.61
CV4,50,29,3.51
CV4,50,30,3.49
CV4,50,31,3.71
CV4,50,32,3.53
CV4,50,33,3.78
CV4,50,34,3.62
CV4,50,35,3.38
CV4,50,36,3.40
CV4,50,37,3.35
CV4,50,38,3.74
CV4,50,39,3.42
CV4,50,40,3.34
CV4,50,41,3.56
CV4,50,42,3.48
CV4,50,43,3.56
CV4,50,44,3.88
CV4,50,45,3.68
CV4,50,46,3.51
CV4,50,47,3.22
CV4,50,48,3.40
CV4,50,49,3.64
CV4,50,50,3.27
CV4,50,51,3.93
CV4,50,52,3.50
CV4,50,53,3.51
CV4,50,54,3.37
CV4,50,55,3.60
CV4,50,56,3.27
CV4,50,57,3.93
CV4,50,58,3.76
CV4,50,59,3.70
CV4,50,60,3.22
CV4,50,61,3.54
CV4,50,62,3.74
CV4,50,63,3.62
CV4,50,64,3.30
CV4,50,65,3.37
CV4,50,66,3.41
CV4,50,67,3.38
CV4,50,68,3.81
CV4,50,69,3.12
CV4,50,70,3.63
CV4,50,71,3.24
CV4,50,72,3.31
CV4,50,73,3.10
CV4,50,74,3.39
CV4,50,75,3.80
CV4,50,76,3.55
CV4,50,77,3.26
CV4,50,78,3.70
CV4,50,79,3.75
CV4,50,80,3.52
CV4,50,81,3.91
CV4,50,82,3.66
CV4,50,83,3.64
CV4,50,84,3.34
CV4,50,85,3.63
CV4,50,86,3.54
CV4,50,87,3.60
CV4,50,88,3.36
CV4,50,89,3.53
CV4,50,90,3.34
CV4,50,91,3.07
CV4,50,92,3.70
CV4,50,93,3.20
CV4,50,94,3.52
CV4,50,95,3.57
CV4,50,96,3.57
CV4,50,97,3.44
CV4,50,98,3.55
CV4,50,99,3.59
CV4,50,100,3.65
CV4,50,101,3.85
CV4,50,102,3.55
CV4,50,103,3.51
CV4,50,104,3.32
CV4,50,105,3.59
CV4,50,106,3.63
CV4,50,107,3.46
CV4,50,108,3.61
CV4,50,109,3.44
CV4,50,110,3.63
CV4,50,111,3.68
CV4,50,112,3.68
CV4,50,113,3.52
CV4,50,114,3.29
CV4,50,115,3.38
CV4,50,116,3.62
CV4,50,117,3.99
CV4,50,118,3.43
CV4,50,119,3.59
CV4,50,120,3.39
CV4,50,121,3.31
CV4,50,122,3.36
CV4,50,123,3.08
CV4,50,124,3.77
CV4,50,125,3.05
CV4,50,126,3.45
CV4,50,127,3.26
CV4,50,128,3.32
CV4,50,129,3.78
CV4,50,130,3.54
CV4,50,131,3.31
CV4,50,132,3.38
CV4,50,133,3.35
CV4,50,134,3.49
CV4,50,135,3.53
CV4,50,136,3.88
CV4,50,137,3.12
CV4,50,138,3.49
CV4,50,139,3.44
CV4,50,140,3.69
CV4,50,141,3.57
CV4,50,142,3.62
CV4,50,143,3.57
CV4,50,144,3.31
CV4,50,145,3.74
CV4,50,146,3.66
CV4,50,147,3.68
CV4,50,148,3.75
CV4,50,149,3.58
CV4,50,150,3.80
CV4,50,151,3.58
CV4,50,152,3.46
CV4,50,153,3.50
CV4,50,154,3.50
CV4,50,155,3.40
CV4,50,156,3.83
CV4,50,157,3.56
CV4,50,158,3.52
CV4,50,159,3.58
CV4,50,160,4.10
CV4,50,161,3.27
CV4,50,162,3.33
CV4,50,163,3.22
CV4,50,164,3.45
CV4,50,165,3.55
CV4,50,166,3.41
CV4,50,167,3.39
CV4,50,168,3.53
CV4,50,169,3.40
CV4,50,170,3.56
CV4,50,171,3.72
CV4,50,172,3.64
CV4,50,173,3.68
CV4,50,174,3.72
CV4,50,175,3.56
CV4,50,176,3.47
CV4,50,177,3.35
CV4,50,178,3.42
CV4,50,179,3.40
CV4,50,180,3.65
CV4,50,181,3.57
CV4,50,182,3.64
CV4,50,183,3.27
CV4,50,184,3.79
CV4,50,185,3.41
CV4,50,186,3.28
CV4,50,187,3.41
CV4,50,188,4.00
CV4,50,189,3.42
CV4,50,190,3.43
CV4,50,191,3.46
CV4,50,192,3.47
CV4,50,193,3.34
CV4,50,194,3.53
CV4,50,195,3.72
CV4,50,196,3.56
CV4,50,197,3.28
CV4,50,198,3.43
CV4,50,199,3.39
CV4,50,200,3.51
CV4,50,201,3.77
CV4,50,202,3.47
CV4,50,203,3.48
CV4,50,204,3.86
CV4,50,205,3.68
CV4,50,206,3.61
CV4,50,207,3.89
CV4,50,208,3.60
CV4,50,209,3.10
CV4,50,210,3.67
CV4,50,211,3.18
CV4,50,212,3.59
CV4,50,213,3.16
CV4,50,214,3.41
CV4,50,215,3.43
CV4,50,216,3.35
CV4,50,217,3.43
CV4,50,218,3.71
CV4,50,219,3.36
CV4,50,220,3.61
CV4,50,221,3.31
CV4,50,222,3.46
CV4,50,223,3.56
CV4,50,224,3.30
CV4,50,225,3.24
CV4,50,226,3.60
CV4,50,227,3.72
CV4,50,228,3.48
CV4,50,229,3.41
CV4,50,230,3.53
CV4,50,231,3.51
CV4,50,232,3.55
CV4,50,233,2.99
CV4,50,234,3.29
CV4,50,235,3.33
CV4,50,236,3.53
CV4,50,237,3.54
CV4,50,238,3.63
CV4,50,239,3.55
CV4,50,240,3.24
CV4,50,241,3.79
CV4,50,242,3.75
CV4,50,243,3.25
CV4,50,244,3.57
CV4,50,245,3.38
CV4,50,246,3.53
CV4,50,247,3.71
CV4,50,248,3.93
CV4,50,249,3.65
CV4,50,250,3.56
CV4,50,251,3.43
CV4,50,252,3.54
CV4,50,253,3.77
CV4,50,254,3.49
CV4,50,255,3.32
CV4,50,256,3.18
CV4,50,257,3.60
CV4,50,258,3.55
CV4,50,259,3.37
CV4,50,260,3.71
CV4,50,261,3.42
CV4,50,262,3.47
CV4,50,263,3.50
CV4,50,264,3.43
CV4,50,265,3.55
CV4,50,266,3.73
CV4,50,267,3.27
CV4,50,268,3.60
CV4,50,269,3.53
CV4,50,270,3.53
CV4,50,271,3.67
CV4,50,272,3.51
CV4,50,273,3.60
CV4,50,274,3.64
CV4,50,275,3.40
CV4,50,276,3.56
CV4,50,277,3.45
CV4,50,278,3.47
CV4,50,279,3.44
CV4,50,280,3.59
CV4,50,281,3.52
CV4,50,282,3.58
CV4,50,283,3.50
CV4,50,284,3.18
CV4,50,285,3.51
CV4,50,286,3.51
CV4,50,287,3.55
CV4,50,288,3.38
CV4,50,289,3.26
CV4,50,290,3.62
CV4,50,291,3.45
CV4,50,292,3.53
CV4,50,293,3.44
CV4,50,294,3.50
CV4,50,295,3.41
CV4,50,296,3.31
CV4,50,297,3.59
CV4,50,298,3.38
CV4,50,299,3.53
CV4,50,300,3.58
CV4,50,301,3.38
CV4,50,302,3.26
CV4,50,303,3.99
CV4,50,304,3.39
CV4,50,305,3.62
CV4,50,306,3.89
CV4,50,307,3.66
CV4,50,308,3.44
CV4,50,309,3.49
CV4,50,310,3.33
CV4,50,311,3.68
CV4,50,312,3.61
CV4,50,313,3.40
CV4,50,314,3.29
CV4,50,315,3.24
CV4,50,316,3.70
CV4,50,317,3.52
CV4,50,318,3.54
CV4,50,319,3.34
CV4,50,320,3.21
CV4,50,321,3.69
CV4,50,322,3.51
CV4,50,323,3.68
CV4,50,324,3.42
CV4,50,325,3.45
CV4,50,326,3.64
CV4,50,327,3.65
CV4,50,328,3.66
CV4,50,329,3.44
CV4,50,330,3.62
CV4,50,331,3.72
CV4,50,332,3.48
CV4,50,333,3.40
CV4,50,334,3.77
CV4,50,335,3.37
CV4,50,336,3.63
CV4,50,337,3.49
CV4,50,338,3.13
CV4,50,339,3.73
CV4,50,340,2.95
CV4,50,341,3.10
CV4,50,342,3.61
CV4,50,343,3.61
CV4,50,344,3.37
CV4,50,345,3.53
CV4,50,346,2.99
CV4,50,347,3.64
CV4,50,348,3.55
CV4,50,349,3.49
CV4,50,350,3.50
CV4,50,351,3.60
CV4,50,352,3.49
CV4,50,353,3.13
CV4,50,354,3.94
CV4,50,355,3.74
CV4,50,356,3.24
CV4,50,357,3.43
CV4,50,358,3.45
CV4,50,359,3.72
CV4,50,360,3.07
CV4,50,361,3.40
CV4,50,362,3.15
