hybrid,season,plant_leave,spot,sub_spot,Zinc_ppm,Manganese_ppm,Boron_ppm
cv_2,2021,low,A,11,0.8,145,0.3
cv_2,2021,upper,A,12,0.9,22,0.5
cv_2,2021,middle,A,12,0.7,28,0.6
cv_2,2021,low,A,12,1.1,137,0.4
cv_2,2021,upper,A,13,1.4,28,0.7
cv_2,2021,middle,A,13,0.8,16,0.5
cv_2,2021,low,A,13,1.1,77,0.3
cv_2,2021,upper,A,14,1.5,33,0.6
cv_2,2021,middle,A,14,0.7,9,0.5
cv_2,2021,low,A,14,0.8,29,0.5
cv_2,2021,upper,A,15,0.9,20,0.4
cv_2,2021,middle,A,15,0.8,11,0.5
cv_2,2021,low,A,15,0.7,18,0.3
cv_2,2021,upper,A,16,0.9,58,0.4
cv_2,2021,middle,A,16,0.7,110,0.3
cv_2,2021,low,A,16,0.8,87,0.2
cv_2,2021,upper,A,17,0.9,22,0.3
cv_2,2021,middle,A,17,0.7,8,0.3
cv_2,2021,low,A,17,0.7,14,0.2
cv_2,2021,upper,A,18,0.8,22,0.2
cv_2,2021,middle,A,18,0.6,6,0.2
cv_2,2021,low,A,18,0.7,34,0.3
cv_2,2021,upper,A,19,0.7,16,0.4
cv_2,2021,middle,A,19,0.6,17,0.3
cv_2,2021,low,A,19,0.8,164,0.2
cv_2,2021,upper,A,20,2.5,25,0.3
cv_2,2021,middle,A,20,0.6,9,0.2
cv_2,2021,low,A,20,0.6,120,0.2
cv_2,2021,upper,A,21,0.7,28,0.3
cv_2,2021,middle,A,21,0.7,31,0.2
cv_2,2021,low,A,21,1,124,0.2
cv_2,2021,upper,B,1,1.7,39,0.9
cv_2,2021,middle,B,1,0.8,3,0.7
cv_2,2021,low,B,1,0.9,53,0.6
cv_2,2021,upper,B,2,1.4,25,0.6
cv_2,2021,middle,B,2,0.7,6,0.5
cv_2,2021,low,B,2,0.8,58,0.6
cv_2,2021,upper,B,3,1.7,50,1.1
cv_2,2021,middle,B,3,1,12,0.6
cv_2,2021,low,B,3,1.7,254,0.7
cv_2,2021,upper,B,4,1.9,39,0.5
cv_2,2021,middle,B,4,1.1,9,0.6
cv_2,2021,low,B,4,0.7,5,0.4
cv_2,2021,upper,B,5,1.1,37,0.5
cv_2,2021,middle,B,5,0.5,12,0.3
cv_2,2021,low,B,5,0.8,57,0.4
cv_2,2021,upper,B,6,0.9,29,0.6
cv_2,2021,middle,B,6,0.6,6,0.4
cv_2,2021,low,B,6,0.9,73,0.4
cv_2,2021,upper,B,7,1,28,0.7
cv_2,2021,middle,B,7,0.7,35,0.6
cv_2,2021,low,B,7,0.8,99,0.7
cv_2,2021,upper,B,8,0.9,23,0.6
cv_2,2021,middle,B,8,0.5,2,0.4
cv_2,2021,low,B,8,0.6,25,0.3
cv_2,2021,upper,B,9,1.6,22,0.5
cv_2,2021,middle,B,9,0.7,6,0.3
cv_2,2021,low,B,9,0.7,4,0.4
cv_2,2021,upper,B,10,0.8,25,0.5
cv_2,2021,middle,B,10,0.6,13,0.4
cv_2,2021,low,B,10,0.6,18,0.3
cv_2,2021,upper,B,11,1,20,0.5
cv_2,2021,middle,B,11,0.8,19,0.6
cv_2,2021,low,B,11,0.9,28,0.5
cv_2,2021,upper,B,12,1.3,21,0.9
cv_2,2021,middle,B,12,1.2,35,0.9
cv_2,2021,low,B,12,0.9,48,0.5
cv_2,2021,upper,B,13,0.9,59,0.6
cv_2,2021,middle,B,13,0.6,56,0.4
cv_2,2021,low,B,13,0.6,36,0.3
cv_2,2021,upper,B,14,1.6,29,0.5
cv_2,2021,middle,B,14,0.6,17,0.4
cv_2,2021,low,B,14,0.6,37,0.4
cv_2,2021,upper,B,15,1.7,32,0.6
cv_2,2021,middle,B,15,0.6,25,0.3
cv_2,2021,low,B,15,0.9,224,0.5
cv_2,2021,upper,B,16,0.9,24,0.6
cv_2,2021,middle,B,16,0.6,9,0.4
cv_2,2021,low,B,16,0.7,69,0.3
cv_2,2021,upper,B,17,1.4,21,0.5
cv_2,2021,middle,B,17,0.7,7,0.4
cv_2,2021,low,B,17,0.7,53,0.4
cv_2,2021,upper,B,18,0.9,29,0.5
cv_2,2021,middle,B,18,0.6,26,0.5
cv_2,2021,low,B,18,1.2,157,0.6
cv_2,2021,upper,B,19,1.4,15,0.8
cv_2,2021,middle,B,19,0.8,6,0.6
cv_2,2021,low,B,19,1,42,0.5
cv_2,2021,upper,B,20,0.8,16,0.5
cv_2,2021,middle,B,20,0.7,11,0.5
cv_2,2021,low,B,20,0.8,11,0.4
cv_2,2021,upper,B,21,1.7,14,0.7
cv_2,2021,middle,B,21,0.9,7,0.5
cv_2,2021,low,B,21,1.1,11,0.5
cv_2,2021,upper,C,1,1,28,0.5
cv_2,2021,middle,C,1,0.5,65,0.4
cv_2,2021,low,C,1,0.7,89,0.3
cv_2,2021,upper,C,2,0.9,25,0.6
cv_2,2021,middle,C,2,0.6,46,0.5
cv_2,2021,low,C,2,0.8,36,0.5
cv_2,2021,upper,C,3,1.7,20,1.1
cv_2,2021,middle,C,3,0.7,6,0.8
cv_2,2021,low,C,3,0.7,24,0.4
cv_2,2021,upper,C,4,1,31,0.4
cv_2,2021,middle,C,4,0.5,42,0.3
cv_2,2021,low,C,4,0.6,243,0.3
cv_2,2021,upper,C,5,0.9,38,0.3
cv_2,2021,middle,C,5,0.5,29,0.2
cv_2,2021,low,C,5,0.8,245,0.3
cv_2,2021,upper,C,6,1,27,0.4
cv_2,2021,middle,C,6,0.5,36,0.4
cv_2,2021,low,C,6,0.6,52,0.4
cv_2,2021,upper,C,7,0.7,20,0.3
cv_2,2021,middle,C,7,0.5,11,0.3
cv_2,2021,low,C,7,0.7,214,0.2
cv_2,2021,upper,C,8,0.9,30,0.3
cv_2,2021,middle,C,8,0.4,4,0.2
cv_2,2021,low,C,8,0.8,37,0.3
cv_2,2021,upper,C,9,0.7,21,0.3
cv_2,2021,middle,C,9,0.4,42,0.3
cv_2,2021,low,C,9,0.5,32,0.3
cv_2,2021,upper,C,10,1.5,23,0.5
cv_2,2021,middle,C,10,0.5,9,0.3
cv_2,2021,low,C,10,0.6,45,0.3
cv_2,2021,upper,C,11,0.9,17,0.5
cv_2,2021,middle,C,11,0.6,12,0.4
cv_2,2021,low,C,11,0.6,23,0.4
cv_2,2021,upper,C,12,1,14,0.6
cv_2,2021,middle,C,12,0.9,24,0.4
cv_2,2021,low,C,12,1,31,0.4
cv_2,2021,upper,C,13,1.1,15,0.7
cv_2,2021,middle,C,13,0.8,35,0.6
cv_2,2021,low,C,13,0.8,93,0.3
cv_2,2021,upper,C,14,0.9,21,0.4
cv_2,2021,middle,C,14,0.5,29,0.4
cv_2,2021,low,C,14,0.9,81,0.5
cv_2,2021,upper,C,15,1,22,0.3
cv_2,2021,middle,C,15,0.6,37,0.3
cv_2,2021,low,C,15,0.8,174,0.3
cv_2,2021,upper,C,16,0.7,27,0.3
cv_2,2021,middle,C,16,0.5,7,0.3
cv_2,2021,low,C,16,0.7,59,0.2
cv_2,2021,upper,C,17,1,37,0.3
cv_2,2021,middle,C,17,0.5,10,0.2
cv_2,2021,low,C,17,0.7,63,0.2
cv_2,2021,upper,C,18,1.1,22,0.4
cv_2,2021,middle,C,18,0.4,21,0.2
cv_2,2021,low,C,18,0.6,20,0.3
cv_2,2021,upper,C,19,1,7,0.6
cv_2,2021,middle,C,19,0.9,10,0.5
cv_2,2021,low,C,19,0.9,73,0.3
cv_2,2021,upper,C,20,1.9,29,0.5
cv_2,2021,middle,C,20,0.9,37,0.4
cv_2,2021,low,C,20,1.1,23,0.3
cv_2,2021,upper,C,21,1.4,37,0.5
cv_2,2021,middle,C,21,0.5,19,0.5
cv_2,2021,low,C,21,0.7,73,0.4
cv_2,2021,upper,D,1,1.2,26,0.6
cv_2,2021,middle,D,1,0.7,13,0.3
cv_2,2021,low,D,1,0.8,82,0.5
cv_2,2021,upper,D,2,1.2,22,0.8
cv_2,2021,middle,D,2,1.1,42,0.8
cv_2,2021,low,D,2,1.3,140,0.5
cv_2,2021,upper,D,3,1.6,17,0.9
cv_2,2021,middle,D,3,0.9,20,0.8
cv_2,2021,low,D,3,0.9,143,0.6
cv_2,2021,upper,D,4,1.3,17,0.4
cv_2,2021,middle,D,4,0.8,3,0.3
cv_2,2021,low,D,4,0.9,86,0.4
cv_2,2021,upper,D,5,1.4,15,0.8
cv_2,2021,middle,D,5,0.9,13,0.6
cv_2,2021,low,D,5,1,177,0.5
cv_2,2021,upper,D,6,1.7,17,0.7
cv_2,2021,middle,D,6,1.1,26,0.7
cv_2,2021,low,D,6,1.1,136,0.4
cv_2,2021,upper,D,7,1.5,17,0.6
cv_2,2021,middle,D,7,0.9,8,0.5
cv_2,2021,low,D,7,1,20,0.5
cv_2,2021,upper,D,8,1.7,12,0.8
cv_2,2021,middle,D,8,1,13,0.8
cv_2,2021,low,D,8,1.1,70,0.6
cv_2,2021,upper,D,9,1.8,12,0.8
cv_2,2021,middle,D,9,1,14,0.8
cv_2,2021,low,D,9,1.2,151,0.6
cv_2,2021,upper,D,10,2,12,0.7
cv_2,2021,middle,D,10,1.1,3,0.7
cv_2,2021,low,D,10,1.3,48,0.6
cv_2,2021,upper,D,11,1.9,14,0.9
cv_2,2021,middle,D,11,1.3,50,0.6
cv_2,2021,low,D,11,1.4,81,0.5
cv_2,2021,upper,D,12,1.2,25,0.7
cv_2,2021,middle,D,12,0.6,15,0.5
cv_2,2021,low,D,12,0.8,22,0.4
cv_2,2021,upper,D,13,1.1,22,0.7
cv_2,2021,middle,D,13,0.7,37,0.6
cv_2,2021,low,D,13,1,53,0.5
cv_2,2021,upper,D,14,1.3,17,0.8
cv_2,2021,middle,D,14,0.9,27,1
cv_2,2021,low,D,14,0.9,58,0.5
cv_2,2021,upper,D,15,1.8,15,0.7
cv_2,2021,middle,D,15,1,9,0.8
cv_2,2021,low,D,15,0.8,56,0.5
cv_2,2021,upper,D,16,1.3,22,0.7
cv_2,2021,middle,D,16,0.8,29,0.6
cv_2,2021,low,D,16,0.9,64,0.5
cv_2,2021,upper,D,17,1.7,22,0.8
cv_2,2021,middle,D,17,0.9,30,0.7
cv_2,2021,low,D,17,1.1,41,0.5
cv_2,2021,upper,D,18,1.7,16,0.6
cv_2,2021,middle,D,18,1.4,60,0.5
cv_2,2021,low,D,18,1.5,34,0.3
cv_2,2021,upper,D,19,1,11,0.6
cv_2,2021,middle,D,19,0.9,17,0.5
cv_2,2021,low,D,19,1,61,0.5
cv_2,2021,upper,D,20,1.6,16,1
cv_2,2021,middle,D,20,1.1,6,1
cv_2,2021,low,D,20,1,24,0.6
cv_2,2021,upper,D,21,1,25,0.5
cv_2,2021,middle,D,21,0.8,26,0.4
cv_2,2021,low,D,21,0.8,48,0.4
cv_2,2021,upper,E,1,2,35,0.8
cv_2,2021,middle,E,1,1.7,11,1.7
cv_2,2021,low,E,1,0.8,8,0.9
cv_2,2021,upper,E,2,1.7,20,0.9
cv_2,2021,middle,E,2,1,9,0.9
cv_2,2021,low,E,2,1,85,0.5
cv_2,2021,upper,E,3,1.5,20,0.9
cv_2,2021,middle,E,3,0.8,7,0.6
cv_2,2021,low,E,3,1,81,0.5
cv_2,2021,upper,E,4,1.4,10,0.7
cv_2,2021,middle,E,4,0.8,9,0.5
cv_2,2021,low,E,4,1,29,0.4
cv_2,2021,upper,E,5,1.4,20,0.5
cv_2,2021,middle,E,5,0.8,18,0.4
cv_2,2021,low,E,5,1,24,0.3
cv_2,2021,upper,E,6,1.5,15,0.6
cv_2,2021,middle,E,6,0.8,20,0.5
cv_2,2021,low,E,6,1.1,459,0.4
cv_2,2021,upper,E,7,1.2,31,0.7
cv_2,2021,middle,E,7,0.8,71,0.6
cv_2,2021,low,E,7,1,201,0.4
cv_2,2021,upper,E,8,1.2,39,0.8
cv_2,2021,middle,E,8,0.8,52,0.6
cv_2,2021,low,E,8,0.9,95,0.3
cv_2,2021,upper,E,9,1.4,25,0.9
cv_2,2021,middle,E,9,0.8,10,0.6
cv_2,2021,low,E,9,0.8,30,0.4
cv_2,2021,upper,E,10,1.6,13,0.9
cv_2,2021,middle,E,10,0.8,10,0.7
cv_2,2021,low,E,10,0.9,35,0.3
cv_2,2021,upper,E,11,1.1,14,0.6
cv_2,2021,middle,E,11,0.8,16,0.5
cv_2,2021,low,E,11,0.9,79,0.3
cv_2,2021,upper,E,12,1.4,16,0.7
cv_2,2021,middle,E,12,0.9,8,0.6
cv_2,2021,low,E,12,1,64,0.5
cv_2,2021,upper,E,13,1.6,16,0.8
cv_2,2021,middle,E,13,0.8,12,0.6
cv_2,2021,low,E,13,0.9,28,0.5
cv_2,2021,upper,E,14,1.3,15,0.9
cv_2,2021,middle,E,14,0.8,8,0.7
cv_2,2021,low,E,14,0.9,30,0.4
cv_2,2021,upper,E,15,1.1,21,0.6
cv_2,2021,middle,E,15,0.8,21,0.7
cv_2,2021,low,E,15,1,28,0.4
cv_2,2021,upper,E,16,1.7,12,0.8
cv_2,2021,middle,E,16,1,14,0.7
cv_2,2021,low,E,16,1.1,25,0.4
cv_2,2021,upper,E,17,1.4,18,0.7
cv_2,2021,middle,E,17,1,16,0.3
cv_2,2021,low,E,17,1.2,103,0.3
cv_2,2021,upper,E,18,1.4,24,0.6
cv_2,2021,middle,E,18,0.8,17,0.5
cv_2,2021,low,E,18,1.1,24,0.3
cv_2,2021,upper,E,19,1.1,20,0.5
cv_2,2021,middle,E,19,0.8,26,0.5
cv_2,2021,low,E,19,0.9,83,0.4
cv_2,2021,upper,E,20,1,27,0.4
cv_2,2021,middle,E,20,0.7,23,0.3
cv_2,2021,low,E,20,0.9,78,0.3
cv_2,2021,upper,E,21,0.9,24,0.3
cv_2,2021,middle,E,21,0.7,37,0.3
cv_2,2021,low,E,21,0.9,102,0.3
cv_2,2021,upper,F,1,2.1,22,0.7
cv_2,2021,middle,F,1,2,28,0.9
cv_2,2021,upper,F,2,1.6,11,0.7
cv_2,2021,middle,F,2,0.9,28,0.5
cv_2,2021,low,F,2,1.1,86,0.4
cv_2,2021,upper,F,3,1.6,9,0.7
cv_2,2021,middle,F,3,0.9,4,0.5
cv_2,2021,low,F,3,1,16,0.5
cv_2,2021,upper,F,4,2,10,0.7
cv_2,2021,middle,F,4,0.9,8,0.5
cv_2,2021,low,F,4,1.1,30,0.6
cv_2,2021,upper,F,5,1.6,10,0.5
cv_2,2021,middle,F,5,0.9,6,0.4
cv_2,2021,low,F,5,1.2,19,0.3
cv_2,2021,upper,F,6,1.6,14,0.6
cv_2,2021,middle,F,6,0.8,6,0.7
cv_2,2021,low,F,6,0.9,73,0.5
cv_2,2021,upper,F,7,2,15,0.7
cv_2,2021,middle,F,7,0.9,6,0.9
cv_2,2021,low,F,7,0.9,40,0.5
cv_2,2021,upper,F,8,1.6,12,0.8
cv_2,2021,middle,F,8,0.9,7,0.7
cv_2,2021,low,F,8,0.8,24,0.4
cv_2,2021,upper,F,9,1.9,11,0.7
cv_2,2021,middle,F,9,0.9,15,0.6
cv_2,2021,low,F,9,1,27,0.4
cv_2,2021,upper,F,10,1.1,15,0.5
cv_2,2021,middle,F,10,0.8,32,0.6
cv_2,2021,low,F,10,0.8,30,0.4
cv_2,2021,upper,F,11,1.1,14,0.5
cv_2,2021,middle,F,11,0.8,16,0.6
cv_2,2021,low,F,11,1,168,0.3
cv_2,2021,upper,F,12,1.5,20,0.7
cv_2,2021,middle,F,12,0.9,7,0.7
cv_2,2021,low,F,12,0.9,54,0.4
cv_2,2021,upper,F,13,1.5,11,0.7
cv_2,2021,middle,F,13,0.9,7,0.7
cv_2,2021,low,F,13,1,176,0.4
cv_2,2021,upper,F,14,2.1,13,0.7
cv_2,2021,middle,F,14,1,5,0.5
cv_2,2021,low,F,14,1,7,0.4
cv_2,2021,upper,F,15,1.3,9,0.6
cv_2,2021,middle,F,15,5.1,12,0.7
cv_2,2021,low,F,15,2.4,55,0.5
cv_2,2021,upper,F,16,2.8,15,0.6
cv_2,2021,middle,F,16,1.3,10,0.5
cv_2,2021,low,F,16,1.6,16,0.3
cv_2,2021,upper,F,17,2,19,0.7
cv_2,2021,middle,F,17,1.1,59,0.6
cv_2,2021,low,F,17,1.1,74,0.4
cv_2,2021,upper,F,18,1.8,14,0.5
cv_2,2021,middle,F,18,1.1,14,0.5
cv_2,2021,low,F,18,1.3,61,0.4
cv_2,2021,upper,F,19,2.7,17,0.5
cv_2,2021,middle,F,19,1.2,40,0.5
cv_2,2021,low,F,19,1.1,31,0.3
cv_2,2021,upper,F,20,1.7,23,0.4
cv_2,2021,middle,F,20,1.2,24,0.4
cv_2,2021,low,F,20,1.2,71,0.4
cv_2,2021,upper,F,21,1.4,35,0.4
cv_2,2021,middle,F,21,1,45,0.4
cv_2,2021,low,F,21,1.2,24,0.3
cv_2,2021,upper,G,1,3,18,0.8
cv_2,2021,middle,G,1,1.7,9,0.7
cv_2,2021,low,G,1,1.3,34,0.4
cv_2,2021,upper,G,2,1.7,10,0.8
cv_2,2021,middle,G,2,1.4,13,0.7
cv_2,2021,low,G,2,1.3,92,0.4
cv_2,2021,upper,G,3,2.1,11,0.9
cv_2,2021,middle,G,3,1.2,5,0.6
cv_2,2021,low,G,3,1.3,16,0.4
cv_2,2021,upper,G,4,2.1,12,0.8
cv_2,2021,middle,G,4,1.3,7,0.8
cv_2,2021,low,G,4,1.3,124,0.4
cv_2,2021,upper,G,5,2.3,14,0.6
cv_2,2021,middle,G,5,1.1,6,0.9
cv_2,2021,low,G,5,1.2,13,0.9
cv_2,2021,upper,G,6,1.4,13,0.5
cv_2,2021,middle,G,6,1,5,0.3
cv_2,2021,low,G,6,1.1,69,0.3
cv_2,2021,upper,G,7,1.6,22,0.7
cv_2,2021,middle,G,7,1.2,15,0.7
cv_2,2021,low,G,7,1.1,129,0.3
cv_2,2021,upper,G,8,5.1,26,1.1
cv_2,2021,middle,G,8,1.3,7,0.8
cv_2,2021,low,G,8,1.2,26,0.5
cv_2,2021,upper,G,9,1.7,20,0.9
cv_2,2021,middle,G,9,1.1,21,0.8
cv_2,2021,upper,G,10,1.3,17,0.5
cv_2,2021,middle,G,10,0.9,16,0.3
cv_2,2021,low,G,10,1.2,35,0.4
cv_2,2021,upper,G,11,1.6,14,0.5
cv_2,2021,middle,G,11,1.1,7,0.6
cv_2,2021,low,G,11,1,104,0.4
cv_2,2021,upper,G,12,2.2,17,0.8
cv_2,2021,middle,G,12,1.2,5,0.8
cv_2,2021,low,G,12,1.1,16,0.4
cv_2,2021,upper,G,13,1.6,12,0.7
cv_2,2021,middle,G,13,1.1,10,0.7
cv_2,2021,low,G,13,1.2,18,0.7
cv_2,2021,upper,G,14,5.2,8,0.7
cv_2,2021,middle,G,14,1.6,26,0.5
cv_2,2021,low,G,14,1.2,38,0.5
cv_2,2021,upper,G,15,2.1,15,0.8
cv_2,2021,middle,G,15,1.1,8,0.6
cv_2,2021,low,G,15,1.1,35,0.4
cv_2,2021,upper,G,16,1.6,14,0.7
cv_2,2021,middle,G,16,1.1,12,0.6
cv_2,2021,low,G,16,1.2,24,0.5
cv_2,2021,upper,G,17,1.6,9,0.8
cv_2,2021,middle,G,17,1.1,6,0.6
cv_2,2021,low,G,17,1.3,21,0.5
cv_2,2021,upper,G,18,1.9,17,0.7
cv_2,2021,middle,G,18,1.2,10,0.8
cv_2,2021,low,G,18,1.2,66,0.5
cv_2,2021,upper,G,19,1.4,18,0.5
cv_2,2021,middle,G,19,1,9,0.3
cv_2,2021,low,G,19,1.2,42,0.4
cv_2,2021,upper,G,20,1.2,25,0.4
cv_2,2021,middle,G,20,0.9,19,0.3
cv_2,2021,low,G,20,0.8,60,0.2
cv_2,2021,upper,G,21,1.3,30,0.4
cv_2,2021,middle,G,21,1,5,0.3
cv_2,2021,low,G,21,1.1,63,0.4
cv_2,2021,upper,H,1,1.6,10,0.7
cv_2,2021,middle,H,1,1,8,0.5
cv_2,2021,low,H,1,1,73,0.4
cv_2,2021,upper,H,2,2.8,14,0.7
cv_2,2021,middle,H,2,1.1,5,0.4
cv_2,2021,low,H,2,1,37,0.3
cv_2,2021,upper,H,3,1.8,16,0.7
cv_2,2021,middle,H,3,1.1,5,0.6
cv_2,2021,low,H,3,1.2,10,0.4
cv_2,2021,upper,H,4,2.2,25,1.1
cv_2,2021,middle,H,4,1,10,0.7
cv_2,2021,low,H,4,1,58,0.5
cv_2,2021,upper,H,5,3.2,19,0.4
cv_2,2021,middle,H,5,1,25,0.4
cv_2,2021,low,H,5,1,22,0.4
cv_2,2021,upper,H,6,1.9,15,0.4
cv_2,2021,middle,H,6,1.1,5,0.3
cv_2,2021,low,H,6,1.1,80,0.3
cv_2,2021,upper,H,7,1.6,30,0.5
cv_2,2021,middle,H,7,1,32,0.3
cv_2,2021,low,H,7,1,48,0.4
cv_2,2021,upper,H,8,1.1,28,0.3
cv_2,2021,middle,H,8,0.8,16,0.2
cv_2,2021,low,H,8,1,40,0.3
cv_2,2021,upper,H,9,2.7,23,0.5
cv_2,2021,middle,H,9,1.1,8,0.5
cv_2,2021,low,H,9,1.1,22,0.3
cv_2,2021,upper,H,10,1.5,23,0.6
cv_2,2021,middle,H,10,1.2,20,0.6
cv_2,2021,low,H,10,1.2,37,0.4
cv_2,2021,upper,H,11,2.5,18,0.6
cv_2,2021,middle,H,11,2.8,3,0.5
cv_2,2021,low,H,11,1,8,0.4
cv_2,2021,upper,H,12,1.6,12,0.5
cv_2,2021,middle,H,12,0.6,9,0.6
cv_2,2021,low,H,12,0.7,34,0.3
cv_2,2021,upper,H,13,4.2,18,0.5
cv_2,2021,middle,H,13,0.7,6,0.7
cv_2,2021,low,H,13,0.8,37,0.4
cv_2,2021,upper,H,14,1.5,12,0.6
cv_2,2021,middle,H,14,0.7,6,0.6
cv_2,2021,low,H,14,0.8,24,0.3
cv_2,2021,upper,H,15,1,23,0.5
cv_2,2021,middle,H,15,0.6,17,0.2
cv_2,2021,low,H,15,0.7,84,0.2
cv_2,2021,upper,H,16,0.9,17,0.5
cv_2,2021,middle,H,16,0.6,11,0.5
cv_2,2021,low,H,16,0.7,29,0.3
cv_2,2021,upper,H,17,1.7,12,0.6
cv_2,2021,middle,H,17,0.7,6,0.5
cv_2,2021,low,H,17,0.7,27,0.3
cv_2,2021,upper,H,18,1.5,13,0.6
cv_2,2021,middle,H,18,0.8,7,0.6
cv_2,2021,low,H,18,0.8,31,0.3
cv_2,2021,upper,H,19,1.9,17,0.3
cv_2,2021,middle,H,19,0.5,51,0.2
cv_2,2021,low,H,19,0.5,44,0.2
cv_2,2021,upper,H,20,2,21,0.3
cv_2,2021,middle,H,20,0.7,4,0.1
cv_2,2021,low,H,20,0.8,49,0.1
cv_2,2021,upper,H,21,2.3,23,0.3
cv_2,2021,middle,H,21,0.6,16,0.2
cv_2,2021,low,H,21,0.7,40,0.3
cv_2,2021,upper,I,1,1.4,7,0.7
cv_2,2021,middle,I,1,0.7,3,0.5
cv_2,2021,low,I,1,0.7,12,0.2
cv_2,2021,upper,I,2,1.4,15,0.4
cv_2,2021,middle,I,2,0.6,2,0.2
cv_2,2021,low,I,2,0.6,19,0.1
cv_2,2021,upper,I,3,1.4,20,0.3
cv_2,2021,middle,I,3,0.5,7,0.2
cv_2,2021,low,I,3,0.7,51,0.2
cv_2,2021,upper,I,4,2.6,26,0.4
cv_2,2021,middle,I,4,0.6,6,0.2
cv_2,2021,low,I,4,0.7,55,0.3
cv_2,2021,upper,I,5,1.7,22,0.4
cv_2,2021,middle,I,5,0.6,26,0.5
cv_2,2021,low,I,5,0.6,27,0.3
cv_2,2021,upper,I,6,2.5,15,0.8
cv_2,2021,middle,I,6,0.6,3,0.4
cv_2,2021,low,I,6,0.7,9,0.3
cv_2,2021,upper,I,7,1.2,28,0.4
cv_2,2021,middle,I,7,0.6,16,0.4
cv_2,2021,low,I,7,0.6,34,0.4
cv_2,2021,upper,I,8,2.2,35,0.7
cv_2,2021,middle,I,8,0.6,14,0.3
cv_2,2021,low,I,8,0.7,28,0.3
cv_2,2021,upper,I,9,1.9,38,0.3
cv_2,2021,middle,I,9,0.5,21,0.2
cv_2,2021,low,I,9,0.6,39,0.2
cv_2,2021,upper,I,10,1.2,27,0.6
cv_2,2021,middle,I,10,0.7,23,0.4
cv_2,2021,low,I,10,0.7,95,0.3
cv_2,2021,upper,I,11,1.4,31,0.3
cv_2,2021,middle,I,11,0.5,30,0.2
cv_2,2021,low,I,11,0.7,40,0.2
cv_2,2021,upper,I,12,1.6,25,0.3
cv_2,2021,middle,I,12,0.6,26,0.3
cv_2,2021,upper,I,13,1.9,32,0.2
cv_2,2021,middle,I,13,0.6,23,0.3
cv_2,2021,low,I,13,0.8,33,0.3
cv_2,2021,upper,I,14,1.5,30,0.4
cv_2,2021,middle,I,14,0.7,12,0.5
cv_2,2021,low,I,14,0.7,34,0.4
cv_2,2021,upper,I,15,0.9,24,0.2
cv_2,2021,middle,I,15,0.8,45,0.2
cv_2,2021,low,I,15,0.6,43,0.3
cv_2,2021,upper,I,16,0.9,20,0.3
cv_2,2021,middle,I,16,0.6,22,0.4
cv_2,2021,low,I,16,0.8,60,0.3
cv_2,2021,upper,I,17,1.4,15,0.4
cv_2,2021,middle,I,17,0.6,6,0.4
cv_2,2021,low,I,17,0.7,17,0.2
cv_2,2021,upper,I,18,1.6,17,0.5
cv_2,2021,middle,I,18,0.7,6,0.5
cv_2,2021,low,I,18,0.8,49,0.3
cv_2,2021,upper,I,19,2.1,13,0.3
cv_2,2021,middle,I,19,0.6,10,0.3
cv_2,2021,low,I,19,0.7,24,0.2
cv_2,2021,upper,I,20,1.3,22,0.3
cv_2,2021,middle,I,20,0.6,22,0.4
cv_2,2021,low,I,20,0.7,63,0.3
cv_2,2021,upper,I,21,1.1,76,0.4
cv_2,2021,middle,I,21,1.1,65,0.3
cv_2,2021,upper,J,1,1.5,31,0.6
cv_2,2021,middle,J,1,0.8,5,0.5
cv_2,2021,low,J,1,0.8,37,0.5
cv_2,2021,upper,J,2,1.7,17,0.6
cv_2,2021,middle,J,2,0.7,1,0.5
cv_2,2021,low,J,2,0.8,6,0.5
cv_2,2021,upper,J,3,2,31,0.5
cv_2,2021,middle,J,3,0.7,12,0.5
cv_2,2021,low,J,3,0.8,70,0.5
cv_2,2021,upper,J,4,2.7,29,0.6
cv_2,2021,middle,J,4,1.1,11,0.5
cv_2,2021,low,J,4,0.9,20,0.5
cv_2,2021,upper,J,5,2.3,20,0.7
cv_2,2021,middle,J,5,1,11,0.7
cv_2,2021,low,J,5,1,57,0.5
cv_2,2021,upper,J,6,1.2,17,0.6
cv_2,2021,middle,J,6,0.8,7,0.5
cv_2,2021,low,J,6,0.8,13,0.5
cv_2,2021,upper,J,7,1.4,40,0.6
cv_2,2021,middle,J,7,0.8,13,0.5
cv_2,2021,low,J,7,0.9,39,0.5
cv_2,2021,upper,J,8,1.7,37,0.6
cv_2,2021,middle,J,8,0.9,8,0.5
cv_2,2021,low,J,8,1.1,101,0.4
cv_2,2021,upper,J,9,0.8,30,0.5
cv_2,2021,middle,J,9,0.7,6,0.4
cv_2,2021,low,J,9,0.9,34,0.5
cv_2,2021,upper,J,10,1.6,38,0.5
cv_2,2021,middle,J,10,0.8,12,0.5
cv_2,2021,low,J,10,1,97,0.5
cv_2,2021,upper,J,11,1.2,31,0.5
cv_2,2021,middle,J,11,0.8,9,0.4
cv_2,2021,low,J,11,0.8,19,0.5
cv_2,2021,upper,J,12,1,39,0.6
cv_2,2021,middle,J,12,0.8,14,0.5
cv_2,2021,low,J,12,1,60,0.6
cv_2,2021,upper,J,13,1.6,43,0.7
cv_2,2021,middle,J,13,1,32,0.6
cv_2,2021,low,J,13,1,31,0.5
cv_2,2021,upper,J,14,1.7,20,0.8
