year,location,month,Days,date,temp,gdds
2020,Woodslee,May,12,12-May,7.41,108.02
2020,Woodslee,May,13,13-May,6.92,114.94
2020,Woodslee,May,14,14-May,11.72,126.66
2020,Woodslee,May,15,15-May,14.83,141.49
2020,Woodslee,May,16,16-May,11.9,153.39
2020,Woodslee,May,17,17-May,11.19,164.58
2020,Woodslee,May,18,18-May,12.16,176.74
2020,Woodslee,May,19,19-May,13.65,190.39
2020,Woodslee,May,20,20-May,12.37,202.76
2020,Woodslee,May,21,21-May,13.36,216.12
2020,Woodslee,May,22,22-May,13.85,229.97
2020,Woodslee,May,23,23-May,14.4,244.37
2020,Woodslee,May,24,24-May,17.67,262.04
2020,Woodslee,May,25,25-May,20.11,282.15
2020,Woodslee,May,26,26-May,20.4,302.55
2020,Woodslee,May,27,27-May,18.81,321.36
2020,Woodslee,May,28,28-May,18.43,339.79
2020,Woodslee,May,29,29-May,16.78,356.57
2020,Woodslee,May,30,30-May,15.19,371.76
2020,Woodslee,May,31,31-May,12.33,384.09
2020,Woodslee,June,32,1-Jun,15.62,399.71
2020,Woodslee,June,33,2-Jun,19.57,419.28
2020,Woodslee,June,34,3-Jun,20.08,439.36
2020,Woodslee,June,35,4-Jun,19.29,458.65
2020,Woodslee,June,36,5-Jun,20.92,479.57
2020,Woodslee,June,37,6-Jun,19.01,498.58
2020,Woodslee,June,38,7-Jun,17.05,515.63
2020,Woodslee,June,39,8-Jun,17.49,533.12
2020,Woodslee,June,40,9-Jun,21.3,554.42
2020,Woodslee,June,41,10-Jun,22.91,577.33
2020,Woodslee,June,42,11-Jun,19.48,596.81
2020,Woodslee,June,43,12-Jun,17.71,614.52
2020,Woodslee,June,44,13-Jun,14.9,629.42
2020,Woodslee,June,45,14-Jun,15.92,645.34
2020,Woodslee,June,46,15-Jun,17.27,662.61
2020,Woodslee,June,47,16-Jun,18.76,681.37
2020,Woodslee,June,48,17-Jun,19.45,700.82
2020,Woodslee,June,49,18-Jun,21.01,721.83
2020,Woodslee,June,50,19-Jun,22.41,744.24
2020,Woodslee,June,51,20-Jun,23.05,767.29
2020,Woodslee,June,52,21-Jun,23.94,791.23
2020,Woodslee,June,53,22-Jun,22.41,813.64
2020,Woodslee,June,54,23-Jun,22.03,835.67
2020,Woodslee,June,55,24-Jun,19.91,855.58
2020,Woodslee,June,56,25-Jun,21.06,876.64
2020,Woodslee,June,57,26-Jun,22.17,898.81
2020,Woodslee,June,58,27-Jun,23.11,921.92
2020,Woodslee,June,59,28-Jun,22.01,943.93
2020,Woodslee,June,60,29-Jun,22.9,966.83
2020,Woodslee,June,61,30-Jun,23.26,990.09
2020,Woodslee,July,62,1-Jul,23.9,1013.99
2020,Woodslee,July,63,2-Jul,24.96,1038.95
2020,Woodslee,July,64,3-Jul,25.87,1064.82
2020,Woodslee,July,65,4-Jul,25.15,1089.97
2020,Woodslee,July,66,5-Jul,25.65,1115.62
2020,Woodslee,July,67,6-Jul,26.78,1142.4
2020,Woodslee,July,68,7-Jul,27.27,1169.67
2020,Woodslee,July,69,8-Jul,26.64,1196.31
2020,Woodslee,July,70,9-Jul,27.52,1223.83
2020,Woodslee,July,71,10-Jul,26.47,1250.3
2020,Woodslee,July,72,11-Jul,24.17,1274.47
2020,Woodslee,July,73,12-Jul,23.41,1297.88
2020,Woodslee,July,74,13-Jul,22.28,1320.16
2020,Woodslee,July,75,14-Jul,23.28,1343.44
2020,Woodslee,July,76,15-Jul,24.75,1368.19
2020,Woodslee,July,77,16-Jul,24.79,1392.98
2020,Woodslee,July,78,17-Jul,24.84,1417.82
2020,Woodslee,July,79,18-Jul,26.62,1444.44
2020,Woodslee,July,80,19-Jul,26.62,1471.06
2020,Woodslee,July,81,20-Jul,25.08,1496.14
2020,Woodslee,July,82,21-Jul,24.39,1520.53
2020,Woodslee,July,83,22-Jul,25.16,1545.69
2020,Woodslee,July,84,23-Jul,24.62,1570.31
2020,Woodslee,July,85,24-Jul,23.78,1594.09
2020,Woodslee,July,86,25-Jul,24.33,1618.42
2020,Woodslee,July,87,26-Jul,26.65,1645.07
2020,Woodslee,July,88,27-Jul,26.59,1671.66
2020,Woodslee,July,89,28-Jul,25.2,1696.86
2020,Woodslee,July,90,29-Jul,25.59,1722.45
2020,Woodslee,July,91,30-Jul,24.16,1746.61
2020,Woodslee,July,92,31-Jul,23.76,1770.37
2020,Woodslee,August,93,1-Aug,23.76,1794.13
2020,Woodslee,August,94,2-Aug,23.5,1817.63
2020,Woodslee,August,95,3-Aug,23.02,1840.65
2020,Woodslee,August,96,4-Aug,20.93,1861.58
2020,Woodslee,August,97,5-Aug,20.56,1882.14
2020,Woodslee,August,98,6-Aug,22.08,1904.22
2020,Woodslee,August,99,7-Aug,22.73,1926.95
2020,Woodslee,August,100,8-Aug,23.08,1950.03
2020,Woodslee,August,101,9-Aug,24.8,1974.83
2020,Woodslee,August,102,10-Aug,26.05,2000.88
2020,Woodslee,August,103,11-Aug,25.36,2026.24
2020,Woodslee,August,104,12-Aug,24.15,2050.39
2020,Woodslee,August,105,13-Aug,24.76,2075.15
2020,Woodslee,August,106,14-Aug,25.29,2100.44
2020,Woodslee,August,107,15-Aug,25.02,2125.46
2020,Woodslee,August,108,16-Aug,22.82,2148.28
2020,Woodslee,August,109,17-Aug,23.26,2171.54
2020,Woodslee,August,110,18-Aug,21.37,2192.91
2020,Woodslee,August,111,19-Aug,20.93,2213.84
2020,Woodslee,August,112,20-Aug,21.71,2235.55
2020,Woodslee,August,113,21-Aug,23.62,2259.17
2020,Woodslee,August,114,22-Aug,24.77,2283.94
2020,Woodslee,August,115,23-Aug,25.04,2308.98
2020,Woodslee,August,116,24-Aug,25.9,2334.88
2020,Woodslee,August,117,25-Aug,25.55,2360.43
2020,Woodslee,August,118,26-Aug,25.05,2385.48
2020,Woodslee,August,119,27-Aug,26.62,2412.1
2020,Woodslee,August,120,28-Aug,24.9,2437
2020,Woodslee,August,121,29-Aug,23.19,2460.19
2020,Woodslee,August,122,30-Aug,19.85,2480.04
2020,Woodslee,August,123,31-Aug,22.13,2502.17
2020,Woodslee,September,124,1-Sep,23.66,2525.83
2020,Woodslee,September,125,2-Sep,23.85,2549.68
2020,Woodslee,September,126,3-Sep,23.34,2573.02
2020,Woodslee,September,127,4-Sep,20.28,2593.3
2020,Woodslee,September,128,5-Sep,21.05,2614.35
2020,Woodslee,September,129,6-Sep,20.48,2634.83
2020,Woodslee,September,130,7-Sep,22.72,2657.55
2020,Woodslee,September,131,8-Sep,20.78,2678.33
2020,Woodslee,September,132,9-Sep,20.08,2698.41
2020,Woodslee,September,133,10-Sep,19.04,2717.45
2020,Woodslee,September,134,11-Sep,17.58,2735.03
2020,Woodslee,September,135,12-Sep,21.23,2756.26
2020,Woodslee,September,136,13-Sep,21.46,2777.72
2020,Woodslee,September,137,14-Sep,17.82,2795.54
2020,Woodslee,September,138,15-Sep,17.37,2812.91
2020,Woodslee,September,139,16-Sep,18.94,2831.85
2020,Woodslee,September,140,17-Sep,17.73,2849.58
2020,Woodslee,September,141,18-Sep,14.55,2864.13
2020,Woodslee,September,142,19-Sep,13.76,2877.89
2020,Woodslee,September,143,20-Sep,15.48,2893.37
2020,Woodslee,September,144,21-Sep,16.55,2909.92
2020,Woodslee,September,145,22-Sep,17.2,2927.12
2020,Woodslee,September,146,23-Sep,18.63,2945.75
2020,Woodslee,September,147,24-Sep,19.23,2964.98
2020,Woodslee,September,148,25-Sep,19.09,2984.07
2020,Woodslee,September,149,26-Sep,20.39,3004.46
2020,Woodslee,September,150,27-Sep,20.52,3024.98
2020,Woodslee,September,151,28-Sep,18.23,3043.21
2020,Woodslee,September,152,29-Sep,15.37,3058.58
2020,Woodslee,September,153,30-Sep,15.19,3073.77
2020,Woodslee,October,154,1-Oct,13.72,3087.49
2020,Woodslee,October,155,2-Oct,11.56,3099.05
2020,Woodslee,October,156,3-Oct,12.08,3111.13
2020,Woodslee,October,157,4-Oct,12.65,3123.78
2020,Woodslee,October,158,5-Oct,11.87,3135.65
2020,Woodslee,October,159,6-Oct,15.48,3151.13
2020,Woodslee,October,160,7-Oct,16.58,3167.71
2020,Woodslee,October,161,8-Oct,14.48,3182.19
2020,Woodslee,October,162,9-Oct,16.62,3198.81
2020,Woodslee,October,163,10-Oct,17.91,3216.72
2020,Woodslee,October,164,11-Oct,15.19,3231.91
2020,Woodslee,October,165,12-Oct,17.32,3249.23
2020,Woodslee,October,166,13-Oct,14.37,3263.6
2020,Woodslee,October,167,14-Oct,14.39,3277.99
2020,Woodslee,October,168,15-Oct,13.58,3291.57
2020,Woodslee,October,169,16-Oct,9.94,3301.51
2020,Woodslee,October,170,17-Oct,11.38,3312.89
2020,Woodslee,October,171,18-Oct,12.88,3325.77
2020,Woodslee,October,172,19-Oct,9.21,3334.98
2020,Woodslee,October,173,20-Oct,10.78,3345.76
2020,Woodslee,October,174,21-Oct,14.35,3360.11
2020,Woodslee,October,175,22-Oct,14.56,3374.67
2020,Woodslee,October,176,23-Oct,16.65,3391.32
2020,Woodslee,October,177,24-Oct,7.88,3399.2
2020,Woodslee,October,178,25-Oct,9.35,3408.55
2020,Woodslee,October,179,26-Oct,8.84,3417.39
2020,Woodslee,October,180,27-Oct,6.74,3424.13
2020,Woodslee,October,181,28-Oct,8.59,3432.72
2020,Woodslee,October,182,29-Oct,9.5,3442.22
2020,Woodslee,October,183,30-Oct,5.3,3447.52
2020,Woodslee,October,184,31-Oct,6.91,3454.43
2021,Woodslee,May,1,1-May,9.82,19.82
2021,Woodslee,May,2,2-May,15.58,35.4
2021,Woodslee,May,3,3-May,12.9,48.3
2021,Woodslee,May,4,4-May,13.1,61.4
2021,Woodslee,May,5,5-May,9.3,70.7
2021,Woodslee,May,6,6-May,9.09,79.79
2021,Woodslee,May,7,7-May,8.57,88.36
2021,Woodslee,May,8,8-May,8.26,96.62
2021,Woodslee,May,9,9-May,7.49,104.11
2021,Woodslee,May,10,10-May,8.8,112.91
2021,Woodslee,May,11,11-May,8.22,121.13
2021,Woodslee,May,12,12-May,10.3,131.43
2021,Woodslee,May,13,13-May,12.98,144.41
2021,Woodslee,May,14,14-May,13.76,158.17
2021,Woodslee,May,15,15-May,14.43,172.6
2021,Woodslee,May,16,16-May,14.64,187.24
2021,Woodslee,May,17,17-May,15.7,202.94
2021,Woodslee,May,18,18-May,16.4,219.34
2021,Woodslee,May,19,19-May,18.63,237.97
2021,Woodslee,May,20,20-May,20.66,258.63
2021,Woodslee,May,21,21-May,21.12,279.75
2021,Woodslee,May,22,22-May,20.8,300.55
2021,Woodslee,May,23,23-May,19.96,320.51
2021,Woodslee,May,24,24-May,18.26,338.77
2021,Woodslee,May,25,25-May,21.8,360.57
2021,Woodslee,May,26,26-May,20.14,380.71
2021,Woodslee,May,27,27-May,13.69,394.4
2021,Woodslee,May,28,28-May,11.21,405.61
2021,Woodslee,May,29,29-May,12.3,417.91
2021,Woodslee,May,30,30-May,14.35,432.26
2021,Woodslee,May,31,31-May,15.88,448.14
2021,Woodslee,June,32,1-Jun,17.49,465.63
2021,Woodslee,June,33,2-Jun,16.27,481.9
2021,Woodslee,June,34,3-Jun,17.75,499.65
2021,Woodslee,June,35,4-Jun,20.09,519.74
2021,Woodslee,June,36,5-Jun,21.51,541.25
2021,Woodslee,June,37,6-Jun,22.48,563.73
2021,Woodslee,June,38,7-Jun,22.04,585.77
2021,Woodslee,June,39,8-Jun,22.48,608.25
2021,Woodslee,June,40,9-Jun,23.26,631.51
2021,Woodslee,June,41,10-Jun,22.87,654.38
2021,Woodslee,June,42,11-Jun,23.21,677.59
2021,Woodslee,June,43,12-Jun,22.3,699.89
2021,Woodslee,June,44,13-Jun,23.23,723.12
2021,Woodslee,June,45,14-Jun,21.09,744.21
2021,Woodslee,June,46,15-Jun,19.34,763.55
2021,Woodslee,June,47,16-Jun,18.81,782.36
2021,Woodslee,June,48,17-Jun,21.2,803.56
2021,Woodslee,June,49,18-Jun,22.03,825.59
2021,Woodslee,June,50,19-Jun,22.4,847.99
2021,Woodslee,June,51,20-Jun,23.75,871.74
2021,Woodslee,June,52,21-Jun,21.83,893.57
2021,Woodslee,June,53,22-Jun,16.19,909.76
2021,Woodslee,June,54,23-Jun,19.71,929.47
2021,Woodslee,June,55,24-Jun,22.25,951.72
2021,Woodslee,June,56,25-Jun,22.37,974.09
2021,Woodslee,June,57,26-Jun,23.85,997.94
2021,Woodslee,June,58,27-Jun,24.79,1022.73
2021,Woodslee,June,59,28-Jun,25.26,1047.99
2021,Woodslee,June,60,29-Jun,25.4,1073.39
2021,Woodslee,June,61,30-Jun,23.69,1097.08
2021,Woodslee,July,62,1-Jul,22.22,1119.3
2021,Woodslee,July,63,2-Jul,19.77,1139.07
2021,Woodslee,July,64,3-Jul,20.73,1159.8
2021,Woodslee,July,65,4-Jul,23.3,1183.1
2021,Woodslee,July,66,5-Jul,25.15,1208.25
2021,Woodslee,July,67,6-Jul,25.95,1234.2
2021,Woodslee,July,68,7-Jul,24.94,1259.14
2021,Woodslee,July,69,8-Jul,23.4,1282.54
2021,Woodslee,July,70,9-Jul,19.87,1302.41
2021,Woodslee,July,71,10-Jul,19.95,1322.36
2021,Woodslee,July,72,11-Jul,20.34,1342.7
2021,Woodslee,July,73,12-Jul,21.85,1364.55
2021,Woodslee,July,74,13-Jul,23.33,1387.88
2021,Woodslee,July,75,14-Jul,23.69,1411.57
2021,Woodslee,July,76,15-Jul,24.25,1435.82
2021,Woodslee,July,77,16-Jul,22.33,1458.15
2021,Woodslee,July,78,17-Jul,22.19,1480.34
2021,Woodslee,July,79,18-Jul,22.9,1503.24
2021,Woodslee,July,80,19-Jul,23.8,1527.04
2021,Woodslee,July,81,20-Jul,24.03,1551.07
2021,Woodslee,July,82,21-Jul,21.04,1572.11
2021,Woodslee,July,83,22-Jul,21.09,1593.2
2021,Woodslee,July,84,23-Jul,21.93,1615.13
2021,Woodslee,July,85,24-Jul,23.75,1638.88
2021,Woodslee,July,86,25-Jul,24.61,1663.49
2021,Woodslee,July,87,26-Jul,24.59,1688.08
2021,Woodslee,July,88,27-Jul,24.85,1712.93
2021,Woodslee,July,89,28-Jul,24.9,1737.83
2021,Woodslee,July,90,29-Jul,25.32,1763.15
2021,Woodslee,July,91,30-Jul,21.53,1784.68
2021,Woodslee,July,92,31-Jul,21.62,1806.3
2021,Woodslee,August,93,1-Aug,21.22,1827.52
2021,Woodslee,August,94,2-Aug,21.55,1849.07
2021,Woodslee,August,95,3-Aug,22.89,1871.96
2021,Woodslee,August,96,4-Aug,23.63,1895.59
2021,Woodslee,August,97,5-Aug,23.9,1919.49
2021,Woodslee,August,98,6-Aug,24.63,1944.12
2021,Woodslee,August,99,7-Aug,24.46,1968.58
2021,Woodslee,August,100,8-Aug,24.76,1993.34
2021,Woodslee,August,101,9-Aug,25.97,2019.31
2021,Woodslee,August,102,10-Aug,26.19,2045.5
2021,Woodslee,August,103,11-Aug,25.88,2071.38
2021,Woodslee,August,104,12-Aug,25.83,2097.21
2021,Woodslee,August,105,13-Aug,25.21,2122.42
2021,Woodslee,August,106,14-Aug,22.83,2145.25
2021,Woodslee,August,107,15-Aug,21.7,2166.95
2021,Woodslee,August,108,16-Aug,22.48,2189.43
2021,Woodslee,August,109,17-Aug,23.48,2212.91
2021,Woodslee,August,110,18-Aug,24.7,2237.61
2021,Woodslee,August,111,19-Aug,25.21,2262.82
2021,Woodslee,August,112,20-Aug,25.44,2288.26
2021,Woodslee,August,113,21-Aug,25.25,2313.51
2021,Woodslee,August,114,22-Aug,26.79,2340.3
2021,Woodslee,August,115,23-Aug,26.21,2366.51
2021,Woodslee,August,116,24-Aug,26.44,2392.95
2021,Woodslee,August,117,25-Aug,25.34,2418.29
2021,Woodslee,August,118,26-Aug,26.44,2444.73
2021,Woodslee,August,119,27-Aug,26.03,2470.76
2021,Woodslee,August,120,28-Aug,26.79,2497.55
2021,Woodslee,August,121,29-Aug,27.01,2524.56
2021,Woodslee,August,122,30-Aug,25.33,2549.89
2021,Woodslee,August,123,31-Aug,23.73,2573.62
2021,Woodslee,September,124,1-Sep,22.66,2596.28
2021,Woodslee,September,125,2-Sep,21.11,2617.39
2021,Woodslee,September,126,3-Sep,20.12,2637.51
2021,Woodslee,September,127,4-Sep,22.33,2659.84
2021,Woodslee,September,128,5-Sep,22.26,2682.1
2021,Woodslee,September,129,6-Sep,21.57,2703.67
2021,Woodslee,September,130,7-Sep,23.64,2727.31
2021,Woodslee,September,131,8-Sep,22.04,2749.35
2021,Woodslee,September,132,9-Sep,19.12,2768.47
2021,Woodslee,September,133,10-Sep,19.94,2788.41
2021,Woodslee,September,134,11-Sep,22.48,2810.89
2021,Woodslee,September,135,12-Sep,23.55,2834.44
2021,Woodslee,September,136,13-Sep,21.26,2855.7
2021,Woodslee,September,137,14-Sep,23.87,2879.57
2021,Woodslee,September,138,15-Sep,21.15,2900.72
2021,Woodslee,September,139,16-Sep,21.38,2922.1
2021,Woodslee,September,140,17-Sep,22.98,2945.08
2021,Woodslee,September,141,18-Sep,21.71,2966.79
2021,Woodslee,September,142,19-Sep,21.37,2988.16
2021,Woodslee,September,143,20-Sep,22.8,3010.96
2021,Woodslee,September,144,21-Sep,22.6,3033.56
2021,Woodslee,September,145,22-Sep,16.61,3050.17
2021,Woodslee,September,146,23-Sep,13.69,3063.86
2021,Woodslee,September,147,24-Sep,17.07,3080.93
2021,Woodslee,September,148,25-Sep,16.67,3097.6
2021,Woodslee,September,149,26-Sep,17.7,3115.3
2021,Woodslee,September,150,27-Sep,20.07,3135.37
2021,Woodslee,September,151,28-Sep,17.8,3153.17
2021,Woodslee,September,152,29-Sep,17.01,3170.18
2021,Woodslee,September,153,30-Sep,16.85,3187.03
2021,Woodslee,October,154,1-Oct,17.81,3204.84
2021,Woodslee,October,155,2-Oct,18.55,3223.39
2021,Woodslee,October,156,3-Oct,20.19,3243.58
2021,Woodslee,October,157,4-Oct,19.59,3263.17
2021,Woodslee,October,158,5-Oct,19.18,3282.35
2021,Woodslee,October,159,6-Oct,18.99,3301.34
2021,Woodslee,October,160,7-Oct,20.1,3321.44
2021,Woodslee,October,161,8-Oct,20.37,3341.81
2021,Woodslee,October,162,9-Oct,19.97,3361.78
2021,Woodslee,October,163,10-Oct,20.25,3382.03
2021,Woodslee,October,164,11-Oct,20.82,3402.85
2021,Woodslee,October,165,12-Oct,20.16,3423.01
2021,Woodslee,October,166,13-Oct,18.87,3441.88
2021,Woodslee,October,167,14-Oct,21.01,3462.89
2021,Woodslee,October,168,15-Oct,18.2,3481.09
2021,Woodslee,October,169,16-Oct,14.11,3495.2
2021,Woodslee,October,170,17-Oct,13.8,3509
2021,Woodslee,October,171,18-Oct,13.99,3522.99
2021,Woodslee,October,172,19-Oct,15.98,3538.97
2021,Woodslee,October,173,20-Oct,16.31,3555.28
2021,Woodslee,October,174,21-Oct,15.99,3571.27
2021,Woodslee,October,175,22-Oct,10.32,3581.59
2021,Woodslee,October,176,23-Oct,10.76,3592.35
2021,Woodslee,October,177,24-Oct,11.46,3603.81
2021,Woodslee,October,178,25-Oct,12.5,3616.31
2021,Woodslee,October,179,26-Oct,9.87,3626.18
2021,Woodslee,October,180,27-Oct,11.62,3637.8
2021,Woodslee,October,181,28-Oct,13.94,3651.74
2021,Woodslee,October,182,29-Oct,13.89,3665.63
2021,Woodslee,October,183,30-Oct,11.98,3677.61
2021,Woodslee,October,184,31-Oct,11.46,3689.07
2022,Woodslee,May,1,1-May,11.6,21.6
2022,Woodslee,May,2,2-May,9.63,31.23
2022,Woodslee,May,3,3-May,9.8,41.03
2022,Woodslee,May,4,4-May,8.76,49.79
2022,Woodslee,May,5,5-May,7.83,57.62
2022,Woodslee,May,6,6-May,9.08,66.7
2022,Woodslee,May,7,7-May,9.24,75.94
2022,Woodslee,May,8,8-May,8.97,84.91
2022,Woodslee,May,9,9-May,11.51,96.42
2022,Woodslee,May,10,10-May,13.53,109.95
2022,Woodslee,May,11,11-May,14.53,124.48
2022,Woodslee,May,12,12-May,15.4,139.88
2022,Woodslee,May,13,13-May,16.32,156.2
2022,Woodslee,May,14,14-May,17.62,173.82
2022,Woodslee,May,15,15-May,17.48,191.3
2022,Woodslee,May,16,16-May,14.95,206.25
2022,Woodslee,May,17,17-May,13.23,219.48
2022,Woodslee,May,18,18-May,12.64,232.12
2022,Woodslee,May,19,19-May,16.09,248.21
2022,Woodslee,May,20,20-May,18.71,266.92
2022,Woodslee,May,21,21-May,19.19,286.11
2022,Woodslee,May,22,22-May,14.37,300.48
2022,Woodslee,May,23,23-May,12.24,312.72
2022,Woodslee,May,24,24-May,13.36,326.08
2022,Woodslee,May,25,25-May,15.7,341.78
2022,Woodslee,May,26,26-May,17.9,359.68
2022,Woodslee,May,27,27-May,17.23,376.91
2022,Woodslee,May,28,28-May,15.87,392.78
2022,Woodslee,May,29,29-May,18.02,410.8
2022,Woodslee,May,30,30-May,20.21,431.01
2022,Woodslee,May,31,31-May,21.48,452.49
2022,Woodslee,June,32,1-Jun,20.08,472.57
2022,Woodslee,June,33,2-Jun,16.35,488.92
2022,Woodslee,June,34,3-Jun,18.01,506.93
2022,Woodslee,June,35,4-Jun,15.7,522.63
2022,Woodslee,June,36,5-Jun,18.02,540.65
2022,Woodslee,June,37,6-Jun,19,559.65
2022,Woodslee,June,38,7-Jun,18.52,578.17
2022,Woodslee,June,39,8-Jun,16.44,594.61
2022,Woodslee,June,40,9-Jun,16.94,611.55
2022,Woodslee,June,41,10-Jun,17.78,629.33
2022,Woodslee,June,42,11-Jun,18.94,648.27
2022,Woodslee,June,43,12-Jun,20.01,668.28
2022,Woodslee,June,44,13-Jun,18.48,686.76
2022,Woodslee,June,45,14-Jun,19.91,706.67
2022,Woodslee,June,46,15-Jun,24.05,730.72
2022,Woodslee,June,47,16-Jun,24.55,755.27
2022,Woodslee,June,48,17-Jun,22.1,777.37
2022,Woodslee,June,49,18-Jun,16.43,793.8
2022,Woodslee,June,50,19-Jun,18.48,812.28
2022,Woodslee,June,51,20-Jun,20.76,833.04
2022,Woodslee,June,52,21-Jun,23.15,856.19
2022,Woodslee,June,53,22-Jun,23.91,880.1
2022,Woodslee,June,54,23-Jun,19.89,899.99
2022,Woodslee,June,55,24-Jun,21.75,921.74
2022,Woodslee,June,56,25-Jun,22.55,944.29
2022,Woodslee,June,57,26-Jun,22.59,966.88
2022,Woodslee,June,58,27-Jun,19.62,986.5
2022,Woodslee,June,59,28-Jun,19.3,1005.8
2022,Woodslee,June,60,29-Jun,21.14,1026.94
2022,Woodslee,June,61,30-Jun,22.9,1049.84
2022,Woodslee,July,62,1-Jul,22.65,1072.49
2022,Woodslee,July,63,2-Jul,21.73,1094.22
2022,Woodslee,July,64,3-Jul,21.38,1115.6
2022,Woodslee,July,65,4-Jul,23.43,1139.03
2022,Woodslee,July,66,5-Jul,24.02,1163.05
2022,Woodslee,July,67,6-Jul,21.76,1184.81
2022,Woodslee,July,68,7-Jul,22.14,1206.95
2022,Woodslee,July,69,8-Jul,22.57,1229.52
2022,Woodslee,July,70,9-Jul,20.79,1250.31
2022,Woodslee,July,71,10-Jul,21.22,1271.53
2022,Woodslee,July,72,11-Jul,23.28,1294.81
2022,Woodslee,July,73,12-Jul,23.48,1318.29
2022,Woodslee,July,74,13-Jul,21.48,1339.77
2022,Woodslee,July,75,14-Jul,21.37,1361.14
2022,Woodslee,July,76,15-Jul,22.32,1383.46
2022,Woodslee,July,77,16-Jul,22.13,1405.59
2022,Woodslee,July,78,17-Jul,22.62,1428.21
2022,Woodslee,July,79,18-Jul,23.3,1451.51
2022,Woodslee,July,80,19-Jul,24.27,1475.78
2022,Woodslee,July,81,20-Jul,25.16,1500.94
2022,Woodslee,July,82,21-Jul,25.09,1526.03
2022,Woodslee,July,83,22-Jul,25.12,1551.15
2022,Woodslee,July,84,23-Jul,24.5,1575.65
2022,Woodslee,July,85,24-Jul,25.01,1600.66
2022,Woodslee,July,86,25-Jul,22.36,1623.02
2022,Woodslee,July,87,26-Jul,22.58,1645.6
2022,Woodslee,July,88,27-Jul,23.32,1668.92
2022,Woodslee,July,89,28-Jul,23.73,1692.65
2022,Woodslee,July,90,29-Jul,22.23,1714.88
2022,Woodslee,July,91,30-Jul,22.14,1737.02
2022,Woodslee,July,92,31-Jul,23.47,1760.49
2022,Woodslee,August,93,1-Aug,23.83,1784.32
2022,Woodslee,August,94,2-Aug,23.14,1807.46
2022,Woodslee,August,95,3-Aug,24.81,1832.27
2022,Woodslee,August,96,4-Aug,24.43,1856.7
2022,Woodslee,August,97,5-Aug,24.79,1881.49
2022,Woodslee,August,98,6-Aug,25.35,1906.84
2022,Woodslee,August,99,7-Aug,26.16,1933
2022,Woodslee,August,100,8-Aug,25.49,1958.49
2022,Woodslee,August,101,9-Aug,21.64,1980.13
2022,Woodslee,August,102,10-Aug,22.65,2002.78
2022,Woodslee,August,103,11-Aug,21.67,2024.45
2022,Woodslee,August,104,12-Aug,21.26,2045.71
2022,Woodslee,August,105,13-Aug,21.65,2067.36
2022,Woodslee,August,106,14-Aug,21.02,2088.38
2022,Woodslee,August,107,15-Aug,22.35,2110.73
2022,Woodslee,August,108,16-Aug,22.19,2132.92
2022,Woodslee,August,109,17-Aug,22.17,2155.09
2022,Woodslee,August,110,18-Aug,22.6,2177.69
2022,Woodslee,August,111,19-Aug,23.08,2200.77
2022,Woodslee,August,112,20-Aug,23.69,2224.46
2022,Woodslee,August,113,21-Aug,22.1,2246.56
2022,Woodslee,August,114,22-Aug,22.52,2269.08
2022,Woodslee,August,115,23-Aug,22.83,2291.91
2022,Woodslee,August,116,24-Aug,23.69,2315.6
2022,Woodslee,August,117,25-Aug,23.92,2339.52
2022,Woodslee,August,118,26-Aug,22.49,2362.01
2022,Woodslee,August,119,27-Aug,20.87,2382.88
2022,Woodslee,August,120,28-Aug,23.88,2406.76
2022,Woodslee,August,121,29-Aug,24.48,2431.24
2022,Woodslee,August,122,30-Aug,23.01,2454.25
2022,Woodslee,August,123,31-Aug,22.12,2476.37
2022,Woodslee,September,124,1-Sep,22.19,2498.56
2022,Woodslee,September,125,2-Sep,23.13,2521.69
2022,Woodslee,September,126,3-Sep,23.77,2545.46
2022,Woodslee,September,127,4-Sep,22,2567.46
2022,Woodslee,September,128,5-Sep,21.01,2588.47
2022,Woodslee,September,129,6-Sep,21,2609.47
2022,Woodslee,September,130,7-Sep,20.45,2629.92
2022,Woodslee,September,131,8-Sep,20.76,2650.68
2022,Woodslee,September,132,9-Sep,22.2,2672.88
2022,Woodslee,September,133,10-Sep,22.9,2695.78
2022,Woodslee,September,134,11-Sep,22.07,2717.85
2022,Woodslee,September,135,12-Sep,19.5,2737.35
2022,Woodslee,September,136,13-Sep,19.17,2756.52
2022,Woodslee,September,137,14-Sep,20.65,2777.17
2022,Woodslee,September,138,15-Sep,18.87,2796.04
2022,Woodslee,September,139,16-Sep,21.39,2817.43
2022,Woodslee,September,140,17-Sep,22.08,2839.51
2022,Woodslee,September,141,18-Sep,22.33,2861.84
2022,Woodslee,September,142,19-Sep,22.28,2884.12
2022,Woodslee,September,143,20-Sep,21.23,2905.35
2022,Woodslee,September,144,21-Sep,22.9,2928.25
2022,Woodslee,September,145,22-Sep,15.94,2944.19
2022,Woodslee,September,146,23-Sep,14.83,2959.02
2022,Woodslee,September,147,24-Sep,16.86,2975.88
2022,Woodslee,September,148,25-Sep,16.74,2992.62
2022,Woodslee,September,149,26-Sep,14.7,3007.32
2022,Woodslee,September,150,27-Sep,13.79,3021.11
2022,Woodslee,September,151,28-Sep,13.32,3034.43
2022,Woodslee,September,152,29-Sep,13.7,3048.13
2022,Woodslee,September,153,30-Sep,14.87,3063
2022,Woodslee,October,154,1-Oct,15.48,3078.48
